id,store_name,日付,機種,台番,差枚,G数,BB,RB,合成,updated_at
849486,楽園アメ横,2025-02-12,Lパチスロ革命機ヴァルヴレイヴ,2012,18600,6382,0,0,-,2025-12-26 09:18:17
849487,楽園アメ横,2025-02-12,Lパチスロ革命機ヴァルヴレイヴ,2021,13060,9862,0,0,-,2025-12-26 09:18:17
849488,楽園アメ横,2025-02-12,Lパチスロ革命機ヴァルヴレイヴ,2032,12740,9226,0,0,-,2025-12-26 09:18:17
849489,楽園アメ横,2025-02-12,L東京喰種,3145,8160,9773,0,0,-,2025-12-26 09:18:17
849490,楽園アメ横,2025-02-12,Lパチスロ革命機ヴァルヴレイヴ,2007,8060,10161,0,0,-,2025-12-26 09:18:17
849491,楽園アメ横,2025-02-12,チバリヨ2,2191,7940,5758,0,0,-,2025-12-26 09:18:17
849492,楽園アメ横,2025-02-12,押忍！番長4,3059,7600,7375,0,0,-,2025-12-26 09:18:17
849493,楽園アメ横,2025-02-12,Lパチスロ革命機ヴァルヴレイヴ,2002,7110,8886,0,0,-,2025-12-26 09:18:17
849494,楽園アメ横,2025-02-12,沖ドキ!ゴージャス 30Φ,2186,6800,4651,0,0,-,2025-12-26 09:18:17
849495,楽園アメ横,2025-02-12,L ToLOVEるダークネス,3051,6550,3294,0,0,-,2025-12-26 09:18:17
849496,楽園アメ横,2025-02-12,L戦国コレクション５　超極楽ＬＯＯＰ,3004,5670,4661,0,0,-,2025-12-26 09:18:17
849497,楽園アメ横,2025-02-12,Lパチスロ革命機ヴァルヴレイヴ,2004,5490,7441,0,0,-,2025-12-26 09:18:17
849498,楽園アメ横,2025-02-12,Lパチスロ革命機ヴァルヴレイヴ,2011,5120,7119,0,0,-,2025-12-26 09:18:17
849499,楽園アメ横,2025-02-12,Lパチスロ革命機ヴァルヴレイヴ,2028,4760,6990,0,0,-,2025-12-26 09:18:17
849500,楽園アメ横,2025-02-12,L東京喰種,3144,4630,7853,0,0,-,2025-12-26 09:18:17
849501,楽園アメ横,2025-02-12,Lパチスロ革命機ヴァルヴレイヴ,2006,4590,5452,0,0,-,2025-12-26 09:18:17
849502,楽園アメ横,2025-02-12,L東京喰種,3142,4490,8939,0,0,-,2025-12-26 09:18:17
849503,楽園アメ横,2025-02-12,A-SLOT+ ディスクアップ ULTRAREMIX,2067,4340,6392,32,19,1/125,2025-12-26 09:18:17
849504,楽園アメ横,2025-02-12,A-SLOT+ ディスクアップ ULTRAREMIX,2070,4060,5173,26,12,1/136,2025-12-26 09:18:17
849505,楽園アメ横,2025-02-12,スマスロ モンスターハンターライズ,3146,3610,6831,0,0,-,2025-12-26 09:18:17
849506,楽園アメ横,2025-02-12,Lサラリーマン金太郎,3036,3080,3230,0,0,-,2025-12-26 09:18:17
849507,楽園アメ横,2025-02-12,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,3072,3040,3627,0,0,-,2025-12-26 09:18:17
849508,楽園アメ横,2025-02-12,Lパチスロ かぐや様は告らせたい,3089,3030,3093,0,0,-,2025-12-26 09:18:17
