id,store_name,日付,機種,台番,差枚,G数,BB,RB,合成,updated_at
867672,楽園アメ横,2025-03-31,Lスマスロ北斗の拳,2091,9010,7869,121,15,1/58,2025-12-26 09:18:18
867673,楽園アメ横,2025-03-31,Lぱちスロ乃木坂４６,3042,7310,6198,0,0,-,2025-12-26 09:18:18
867674,楽園アメ横,2025-03-31,Lパチスロ革命機ヴァルヴレイヴ,3185,6990,4155,0,0,-,2025-12-26 09:18:18
867675,楽園アメ横,2025-03-31,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,3081,6820,7886,0,0,-,2025-12-26 09:18:18
867676,楽園アメ横,2025-03-31,Lスマスロ北斗の拳,2074,6600,9490,125,20,1/65,2025-12-26 09:18:18
867677,楽園アメ横,2025-03-31,Lパチスロからくりサーカス,3166,6140,4429,0,0,-,2025-12-26 09:18:18
867678,楽園アメ横,2025-03-31,Lスマスロ　キン肉マン～７人の悪魔超人編～,3026,5620,2962,0,0,-,2025-12-26 09:18:18
867679,楽園アメ横,2025-03-31,Lスマスロ北斗の拳,2102,5520,8412,105,19,1/68,2025-12-26 09:18:18
867680,楽園アメ横,2025-03-31,A-SLOT+ この素晴らしい世界に祝福を！,2336,5460,7622,0,0,-,2025-12-26 09:18:18
867681,楽園アメ横,2025-03-31,SアイムジャグラーＥＸ,2111,4840,8877,48,34,1/108,2025-12-26 09:18:18
867682,楽園アメ横,2025-03-31,Lスマスロ北斗の拳,2100,4650,7967,94,18,1/71,2025-12-26 09:18:18
867683,楽園アメ横,2025-03-31,パチスロ　甲鉄城のカバネリ,3111,4530,6774,0,0,-,2025-12-26 09:18:18
867684,楽園アメ横,2025-03-31,Lスマスロ北斗の拳,2071,4440,9394,105,22,1/74,2025-12-26 09:18:18
867685,楽園アメ横,2025-03-31,L戦国乙女４　戦乱に閃く炯眼の軍師,3045,4390,6764,0,0,-,2025-12-26 09:18:18
867686,楽園アメ横,2025-03-31,Lスマスロ北斗の拳,2075,4370,8858,98,19,1/76,2025-12-26 09:18:18
867687,楽園アメ横,2025-03-31,A-SLOT+ ディスクアップ ULTRAREMIX,2303,4320,8632,38,18,1/154,2025-12-26 09:18:18
867688,楽園アメ横,2025-03-31,Lパチスロ閃乱カグラ2 SHINOVI MASTER,3034,4260,3159,0,0,-,2025-12-26 09:18:18
867689,楽園アメ横,2025-03-31,Lスマスロ北斗の拳,2089,4200,9604,101,16,1/82,2025-12-26 09:18:18
867690,楽園アメ横,2025-03-31,Lスマスロ　バイオハザード：ヴェンデッタ,3016,4090,3975,0,0,-,2025-12-26 09:18:18
867691,楽園アメ横,2025-03-31,スマスロ聖戦士ダンバイン,2016,3980,8818,0,0,-,2025-12-26 09:18:18
867692,楽園アメ横,2025-03-31,A-SLOT+ ディスクアップ ULTRAREMIX,2309,3950,7791,34,17,1/153,2025-12-26 09:18:18
867693,楽園アメ横,2025-03-31,A-SLOT+ ディスクアップ ULTRAREMIX,2305,3870,8652,36,22,1/149,2025-12-26 09:18:18
867694,楽園アメ横,2025-03-31,スマスロモンキーターンV,2040,3840,3253,0,0,-,2025-12-26 09:18:18
867695,楽園アメ横,2025-03-31,パチスロハイパーラッシュ,2331,3710,4244,0,0,-,2025-12-26 09:18:18
867696,楽園アメ横,2025-03-31,回胴式遊技機グランベルム,3102,3630,1796,0,0,-,2025-12-26 09:18:18
867697,楽園アメ横,2025-03-31,パチスロ　甲鉄城のカバネリ,3084,3480,5286,0,0,-,2025-12-26 09:18:18
867698,楽園アメ横,2025-03-31,L東京喰種,3115,3430,6353,0,0,-,2025-12-26 09:18:18
867699,楽園アメ横,2025-03-31,沖ドキ!ゴージャス 30Φ,2185,3330,5162,0,0,-,2025-12-26 09:18:18
867700,楽園アメ横,2025-03-31,Lスマスロ北斗の拳,2087,3230,8669,94,23,1/74,2025-12-26 09:18:18
867701,楽園アメ横,2025-03-31,Lルパン三世 大航海者の秘宝,2045,3140,3774,0,0,-,2025-12-26 09:18:18
867702,楽園アメ横,2025-03-31,Lルパン三世 大航海者の秘宝,2048,3100,2513,0,0,-,2025-12-26 09:18:18
867703,楽園アメ横,2025-03-31,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,3079,3090,7560,0,0,-,2025-12-26 09:18:18
867704,楽園アメ横,2025-03-31,Lスマスロ北斗の拳,2090,2950,6496,73,14,1/75,2025-12-26 09:18:18
867705,楽園アメ横,2025-03-31,L戦国乙女４　戦乱に閃く炯眼の軍師,3048,2910,7982,0,0,-,2025-12-26 09:18:18
867706,楽園アメ横,2025-03-31,SアイムジャグラーＥＸ,2110,2890,8930,42,35,1/116,2025-12-26 09:18:18
867707,楽園アメ横,2025-03-31,L ToLOVEるダークネス,3051,2790,1489,0,0,-,2025-12-26 09:18:18
867708,楽園アメ横,2025-03-31,スマスロ ゴッドイーター リザレクション,3120,2790,7511,0,0,-,2025-12-26 09:18:18
867709,楽園アメ横,2025-03-31,L戦国乙女４　戦乱に閃く炯眼の軍師,3047,2780,8472,0,0,-,2025-12-26 09:18:18
867710,楽園アメ横,2025-03-31,押忍！番長ＺＥＲＯ,3099,2760,1974,0,0,-,2025-12-26 09:18:18
867711,楽園アメ横,2025-03-31,パチスロ　バイオハザード　ＲＥ：２,3107,2660,2294,0,0,-,2025-12-26 09:18:18
867712,楽園アメ横,2025-03-31,L戦国乙女４　戦乱に閃く炯眼の軍師,3049,2660,7659,0,0,-,2025-12-26 09:18:18
867713,楽園アメ横,2025-03-31,L ToLOVEるダークネス,3054,2600,1908,0,0,-,2025-12-26 09:18:18
867714,楽園アメ横,2025-03-31,押忍！番長4,2028,2560,1812,0,0,-,2025-12-26 09:18:18
867715,楽園アメ横,2025-03-31,ジャグラーガールズSS,2164,2510,8301,0,0,-,2025-12-26 09:18:18
867716,楽園アメ横,2025-03-31,A-SLOT+ ディスクアップ ULTRAREMIX,2306,2490,7038,28,20,1/147,2025-12-26 09:18:18
867717,楽園アメ横,2025-03-31,A-SLOT+ ディスクアップ ULTRAREMIX,2317,2480,7636,33,11,1/174,2025-12-26 09:18:18
867718,楽園アメ横,2025-03-31,パチスロ　ディスクアップ２,2333,2440,6674,31,11,1/159,2025-12-26 09:18:18
867719,楽園アメ横,2025-03-31,Lパチスロ マクロスフロンティア4,3031,2410,459,0,0,-,2025-12-26 09:18:18
867720,楽園アメ横,2025-03-31,沖ドキ!ゴージャス 30Φ,2178,2340,2255,0,0,-,2025-12-26 09:18:18
867721,楽園アメ横,2025-03-31,Lスマスロ北斗の拳,2092,2330,4288,54,4,1/74,2025-12-26 09:18:18
