id,store_name,日付,機種,台番,差枚,G数,BB,RB,合成,updated_at
905169,楽園アメ横,2025-06-27,Lパチスロ革命機ヴァルヴレイヴ,3170,8120,6576,0,0,-,2025-12-26 09:18:19
905170,楽園アメ横,2025-06-27,Lスマスロ北斗の拳,2069,7590,8984,122,19,1/64,2025-12-26 09:18:19
905171,楽園アメ横,2025-06-27,L東京喰種,3116,7410,8803,0,0,-,2025-12-26 09:18:19
905172,楽園アメ横,2025-06-27,Lパチスロからくりサーカス,3153,5990,5982,0,0,-,2025-12-26 09:18:19
905173,楽園アメ横,2025-06-27,いざ！番長,2026,5850,6469,0,0,-,2025-12-26 09:18:19
905174,楽園アメ横,2025-06-27,Lスマスロ北斗の拳,2096,5840,3809,62,5,1/57,2025-12-26 09:18:19
905175,楽園アメ横,2025-06-27,Lスマスロ北斗の拳,2102,5820,7187,85,14,1/73,2025-12-26 09:18:19
905176,楽園アメ横,2025-06-27,Lパチスロ かぐや様は告らせたい,3178,5640,3931,0,0,-,2025-12-26 09:18:19
905177,楽園アメ横,2025-06-27,いざ！番長,2025,5590,8910,0,0,-,2025-12-26 09:18:19
905178,楽園アメ横,2025-06-27,Lパチスロ かぐや様は告らせたい,3179,5140,4330,0,0,-,2025-12-26 09:18:19
905179,楽園アメ横,2025-06-27,スマスロ 緑ドン VIVA!情熱南米編 REVIVAL,2049,5140,2952,0,0,-,2025-12-26 09:18:19
905180,楽園アメ横,2025-06-27,Lルパン三世 大航海者の秘宝,2005,4790,2913,0,0,-,2025-12-26 09:18:19
905181,楽園アメ横,2025-06-27,Lパチスロ かぐや様は告らせたい,3173,4620,2917,0,0,-,2025-12-26 09:18:19
905182,楽園アメ横,2025-06-27,マイジャグラーV,2147,4510,8219,46,28,1/111,2025-12-26 09:18:19
905183,楽園アメ横,2025-06-27,Lスマスロ北斗の拳,2084,4500,8362,96,19,1/73,2025-12-26 09:18:19
