id,store_name,日付,機種,台番,差枚,G数,BB,RB,合成,updated_at
518305,ジャラン水元(旧ヴィーナス),2025-08-11,L東京喰種,296,9459,6665,0,0,-,2025-12-26 09:18:01
518306,ジャラン水元(旧ヴィーナス),2025-08-11,Lパチスロ革命機ヴァルヴレイヴ,308,9375,7625,0,0,-,2025-12-26 09:18:01
518307,ジャラン水元(旧ヴィーナス),2025-08-11,スマスロ モンスターハンターライズ,345,9084,6706,0,0,-,2025-12-26 09:18:01
518308,ジャラン水元(旧ヴィーナス),2025-08-11,吉宗,390,7812,4264,0,0,-,2025-12-26 09:18:01
518309,ジャラン水元(旧ヴィーナス),2025-08-11,Lパチスロからくりサーカス,310,7406,5088,0,0,-,2025-12-26 09:18:01
518310,ジャラン水元(旧ヴィーナス),2025-08-11,Lパチスロからくりサーカス,303,6312,6019,0,0,-,2025-12-26 09:18:01
518311,ジャラン水元(旧ヴィーナス),2025-08-11,パチスロ　ディスクアップ２,454,5563,6410,30,17,1/136,2025-12-26 09:18:01
518312,ジャラン水元(旧ヴィーナス),2025-08-11,パチスロハイパーラッシュ,427,5479,6033,0,0,-,2025-12-26 09:18:01
518313,ジャラン水元(旧ヴィーナス),2025-08-11,Lスマスロ北斗の拳,322,5250,8089,93,17,1/74,2025-12-26 09:18:01
518314,ジャラン水元(旧ヴィーナス),2025-08-11,Lパチスロ かぐや様は告らせたい,316,4625,7281,0,0,-,2025-12-26 09:18:01
518315,ジャラン水元(旧ヴィーナス),2025-08-11,スマスロモンキーターンV,275,4459,7624,0,0,-,2025-12-26 09:18:01
518316,ジャラン水元(旧ヴィーナス),2025-08-11,SアイムジャグラーＥＸ,421,4354,4627,32,19,1/91,2025-12-26 09:18:01
518317,ジャラン水元(旧ヴィーナス),2025-08-11,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,351,4229,6195,0,0,-,2025-12-26 09:18:01
518318,ジャラン水元(旧ヴィーナス),2025-08-11,押忍！番長ＺＥＲＯ,459,4167,6422,0,0,-,2025-12-26 09:18:01
518319,ジャラン水元(旧ヴィーナス),2025-08-11,L東京喰種,292,4063,5967,0,0,-,2025-12-26 09:18:01
518320,ジャラン水元(旧ヴィーナス),2025-08-11,アレックス ブライト,273,3931,7502,0,0,-,2025-12-26 09:18:01
518321,ジャラン水元(旧ヴィーナス),2025-08-11,Lスマスロ北斗の拳,327,3847,7350,85,21,1/69,2025-12-26 09:18:01
518322,ジャラン水元(旧ヴィーナス),2025-08-11,SアイムジャグラーＥＸ,419,3806,7991,38,41,1/101,2025-12-26 09:18:01
518323,ジャラン水元(旧ヴィーナス),2025-08-11,マイジャグラーV,368,3583,7627,37,32,1/111,2025-12-26 09:18:01
518324,ジャラン水元(旧ヴィーナス),2025-08-11,マイジャグラーV,366,3486,6225,37,23,1/104,2025-12-26 09:18:01
518325,ジャラン水元(旧ヴィーナス),2025-08-11,スマスロモンキーターンV,280,3445,6139,0,0,-,2025-12-26 09:18:01
518326,ジャラン水元(旧ヴィーナス),2025-08-11,L東京喰種,286,3406,7652,0,0,-,2025-12-26 09:18:01
518327,ジャラン水元(旧ヴィーナス),2025-08-11,Lダーリン・イン・ザ・フランキス,394,3222,4301,0,0,-,2025-12-26 09:18:01
518328,ジャラン水元(旧ヴィーナス),2025-08-11,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,354,3188,7055,0,0,-,2025-12-26 09:18:01
518329,ジャラン水元(旧ヴィーナス),2025-08-11,ゴーゴージャグラー３,412,3114,8616,39,37,1/113,2025-12-26 09:18:01
518330,ジャラン水元(旧ヴィーナス),2025-08-11,翔べ！ハーレムエース,268,2906,6824,0,0,-,2025-12-26 09:18:01
518331,ジャラン水元(旧ヴィーナス),2025-08-11,Lルパン三世 大航海者の秘宝,399,2771,4586,0,0,-,2025-12-26 09:18:01
