id,store_name,日付,機種,台番,差枚,G数,BB,RB,合成,updated_at
172340,エスパス上野本館,2025-04-29,Lパチスロ かぐや様は告らせたい,3061,10030,5325,0,0,-,2025-12-26 09:17:49
172341,エスパス上野本館,2025-04-29,押忍！番長4,3029,7520,4899,0,0,-,2025-12-26 09:17:49
172342,エスパス上野本館,2025-04-29,Lルパン三世 大航海者の秘宝,3045,7392,4036,0,0,-,2025-12-26 09:17:49
172343,エスパス上野本館,2025-04-29,吉宗,3032,6685,7335,0,0,-,2025-12-26 09:17:49
172344,エスパス上野本館,2025-04-29,Lパチスロからくりサーカス,3054,6596,2513,0,0,-,2025-12-26 09:17:49
172345,エスパス上野本館,2025-04-29,スマスロ 七つの魔剣が支配する,3134,6392,4175,0,0,-,2025-12-26 09:17:49
172346,エスパス上野本館,2025-04-29,沖ドキ！ＧＯＬＤ,2176,6307,6525,0,0,-,2025-12-26 09:17:49
172347,エスパス上野本館,2025-04-29,Lパチスロ革命機ヴァルヴレイヴ,3023,5021,3386,0,0,-,2025-12-26 09:17:49
172348,エスパス上野本館,2025-04-29,L聖闘士星矢 海皇覚醒 CUSTOM EDITION,3166,5016,6195,0,0,-,2025-12-26 09:17:49
172349,エスパス上野本館,2025-04-29,キングハナハナ-30,2145,4910,8583,0,0,-,2025-12-26 09:17:49
172350,エスパス上野本館,2025-04-29,Lスマスロ北斗の拳,3006,4908,6861,92,10,1/67,2025-12-26 09:17:49
172351,エスパス上野本館,2025-04-29,押忍！番長4,3028,4795,8842,0,0,-,2025-12-26 09:17:49
172352,エスパス上野本館,2025-04-29,回胴黙示録カイジ 狂宴,3139,3508,3435,0,0,-,2025-12-26 09:17:49
172353,エスパス上野本館,2025-04-29,スマスロ シャーマンキング,3156,3420,1673,0,0,-,2025-12-26 09:17:49
172354,エスパス上野本館,2025-04-29,スマスロ モンスターハンターライズ,3075,3419,7923,0,0,-,2025-12-26 09:17:49
172355,エスパス上野本館,2025-04-29,スマスロ スーパーブラックジャック,3084,3415,3810,0,0,-,2025-12-26 09:17:49
172356,エスパス上野本館,2025-04-29,Lパチスロ革命機ヴァルヴレイヴ,3025,3021,892,0,0,-,2025-12-26 09:17:49
172357,エスパス上野本館,2025-04-29,A-SLOT+ ディスクアップ ULTRAREMIX,2153,3020,5917,23,8,1/191,2025-12-26 09:17:49
172358,エスパス上野本館,2025-04-29,マイジャグラーV,2103,3019,8425,41,28,1/122,2025-12-26 09:17:49
172359,エスパス上野本館,2025-04-29,沖ドキ！ＧＯＬＤ,2049,3017,5876,0,0,-,2025-12-26 09:17:49
172360,エスパス上野本館,2025-04-29,L真・一騎当千,3093,2913,4202,0,0,-,2025-12-26 09:17:49
172361,エスパス上野本館,2025-04-29,Lパチスロ かぐや様は告らせたい,3059,2897,5410,0,0,-,2025-12-26 09:17:49
172362,エスパス上野本館,2025-04-29,Lパチスロ かぐや様は告らせたい,3063,2816,3018,0,0,-,2025-12-26 09:17:49
172363,エスパス上野本館,2025-04-29,吉宗,3034,2811,7126,0,0,-,2025-12-26 09:17:49
172364,エスパス上野本館,2025-04-29,L ToLOVEるダークネス,3091,2513,965,0,0,-,2025-12-26 09:17:49
172365,エスパス上野本館,2025-04-29,この素晴らしい世界に祝福を！,3149,2303,790,0,0,-,2025-12-26 09:17:49
172366,エスパス上野本館,2025-04-29,新ハナビ,2151,2299,4800,0,0,-,2025-12-26 09:17:49
172367,エスパス上野本館,2025-04-29,Lサラリーマン金太郎,3125,2298,3916,0,0,-,2025-12-26 09:17:49
172368,エスパス上野本館,2025-04-29,スマスロモンキーターンV,3107,2222,3242,0,0,-,2025-12-26 09:17:49
172369,エスパス上野本館,2025-04-29,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,3130,2214,8254,0,0,-,2025-12-26 09:17:49
172370,エスパス上野本館,2025-04-29,L戦国乙女４　戦乱に閃く炯眼の軍師,3097,2210,3921,0,0,-,2025-12-26 09:17:49
