id,store_name,日付,機種,台番,差枚,G数,BB,RB,合成,updated_at
258274,エスパス上野本館,2025-12-22,L東京喰種,3118,14691,6247,0,0,-,2025-12-26 09:17:53
258275,エスパス上野本館,2025-12-22,Lアズールレーン THE ANIMATION,3061,8419,5994,0,0,-,2025-12-26 09:17:53
258276,エスパス上野本館,2025-12-22,スマスロ新鬼武者3,3096,7678,5561,0,0,-,2025-12-26 09:17:53
258277,エスパス上野本館,2025-12-22,L東京喰種,3122,6686,8012,0,0,-,2025-12-26 09:17:53
258278,エスパス上野本館,2025-12-22,Lパチスロ革命機ヴァルヴレイヴ2,3058,5107,5812,0,0,-,2025-12-26 09:17:53
258279,エスパス上野本館,2025-12-22,沖ドキ！ＧＯＬＤ-30,2165,4704,5379,0,0,-,2025-12-26 09:17:53
258280,エスパス上野本館,2025-12-22,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,3130,4621,6484,0,0,-,2025-12-26 09:17:53
258281,エスパス上野本館,2025-12-22,沖ドキ！ＧＯＬＤ-30,2174,4098,2663,0,0,-,2025-12-26 09:17:53
258282,エスパス上野本館,2025-12-22,Lパチスロからくりサーカス,3025,4097,4251,0,0,-,2025-12-26 09:17:53
258283,エスパス上野本館,2025-12-22,Lスマスロとある魔術の禁書目録,3147,3999,5312,0,0,-,2025-12-26 09:17:53
258284,エスパス上野本館,2025-12-22,L東京喰種,3115,3997,5531,0,0,-,2025-12-26 09:17:53
258285,エスパス上野本館,2025-12-22,ネオアイムジャグラーEX,2027,3803,7792,40,29,1/113,2025-12-26 09:17:53
258286,エスパス上野本館,2025-12-22,沖ドキ！ＧＯＬＤ-30,2161,3713,5193,0,0,-,2025-12-26 09:17:53
258287,エスパス上野本館,2025-12-22,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,3128,3710,5454,0,0,-,2025-12-26 09:17:53
258288,エスパス上野本館,2025-12-22,Lパチスロガールズ＆パンツァー 最終章,3165,3710,3865,0,0,-,2025-12-26 09:17:53
258289,エスパス上野本館,2025-12-22,スマスロ モンスターハンターライズ,3080,3589,2281,0,0,-,2025-12-26 09:17:53
258290,エスパス上野本館,2025-12-22,沖ドキ！ＧＯＬＤ-30,2039,3503,2424,0,0,-,2025-12-26 09:17:53
258291,エスパス上野本館,2025-12-22,キングハナハナ-30,2148,3416,8546,0,0,-,2025-12-26 09:17:53
258292,エスパス上野本館,2025-12-22,吉宗,3030,3302,2673,0,0,-,2025-12-26 09:17:53
258293,エスパス上野本館,2025-12-22,ゴーゴージャグラー３,2084,3301,6298,36,23,1/107,2025-12-26 09:17:53
258294,エスパス上野本館,2025-12-22,マイジャグラーV,2006,3214,8951,43,31,1/121,2025-12-26 09:17:53
258295,エスパス上野本館,2025-12-22,スマスロ化物語,3039,3202,7907,0,0,-,2025-12-26 09:17:53
258296,エスパス上野本館,2025-12-22,スマート沖スロ ドラゴンハナハナ～閃光～,2179,3098,6093,0,0,-,2025-12-26 09:17:53
258297,エスパス上野本館,2025-12-22,ゴーゴージャグラー３,2087,3022,7158,40,22,1/115,2025-12-26 09:17:53
258298,エスパス上野本館,2025-12-22,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,3132,2898,7274,0,0,-,2025-12-26 09:17:53
