id,store_name,日付,機種,台番,差枚,G数,BB,RB,合成,updated_at
174458,エスパス上野本館,2025-05-05,L ToLOVEるダークネス,3091,11232,8261,0,0,-,2025-12-26 09:17:49
174459,エスパス上野本館,2025-05-05,チバリヨ2,2028,10427,7796,0,0,-,2025-12-26 09:17:49
174460,エスパス上野本館,2025-05-05,Lパチスロ ダンベル何キロ持てる？,3152,10228,8306,0,0,-,2025-12-26 09:17:49
174461,エスパス上野本館,2025-05-05,Lパチスロ ありふれた職業で世界最強,3171,9124,5250,0,0,-,2025-12-26 09:17:49
174462,エスパス上野本館,2025-05-05,チバリヨ2,2030,7727,6363,0,0,-,2025-12-26 09:17:49
174463,エスパス上野本館,2025-05-05,スマスロ真・北斗無双,3167,7007,7289,58,0,1/126,2025-12-26 09:17:49
174464,エスパス上野本館,2025-05-05,Lルパン三世 大航海者の秘宝,3045,6920,5237,0,0,-,2025-12-26 09:17:49
174465,エスパス上野本館,2025-05-05,Lパチスロからくりサーカス,3058,5725,5536,0,0,-,2025-12-26 09:17:49
174466,エスパス上野本館,2025-05-05,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,3129,5720,7490,0,0,-,2025-12-26 09:17:49
174467,エスパス上野本館,2025-05-05,L ToLOVEるダークネス,3090,5615,6478,0,0,-,2025-12-26 09:17:49
174468,エスパス上野本館,2025-05-05,スマスロモンキーターンV,3112,5402,3294,0,0,-,2025-12-26 09:17:49
174469,エスパス上野本館,2025-05-05,SアイムジャグラーＥＸ,2055,5119,9326,47,44,1/102,2025-12-26 09:17:49
174470,エスパス上野本館,2025-05-05,L ToLOVEるダークネス,3073,5111,6357,0,0,-,2025-12-26 09:17:49
174471,エスパス上野本館,2025-05-05,Lスマスロ北斗の拳,3120,5022,8677,99,15,1/76,2025-12-26 09:17:49
174472,エスパス上野本館,2025-05-05,Lパチスロ かぐや様は告らせたい,3059,4590,6314,0,0,-,2025-12-26 09:17:49
174473,エスパス上野本館,2025-05-05,L東京喰種,3042,4414,7081,0,0,-,2025-12-26 09:17:49
174474,エスパス上野本館,2025-05-05,スマスロ スーパーブラックジャック,3084,4208,2499,0,0,-,2025-12-26 09:17:49
174475,エスパス上野本館,2025-05-05,押忍！番長4,3030,4203,8148,0,0,-,2025-12-26 09:17:49
174476,エスパス上野本館,2025-05-05,L ToLOVEるダークネス,3071,4104,4675,0,0,-,2025-12-26 09:17:49
174477,エスパス上野本館,2025-05-05,L戦国乙女４　戦乱に閃く炯眼の軍師,3095,4096,5934,0,0,-,2025-12-26 09:17:49
174478,エスパス上野本館,2025-05-05,キングハナハナ-30,2170,3920,8188,0,0,-,2025-12-26 09:17:49
174479,エスパス上野本館,2025-05-05,ゴーゴージャグラー３,2080,3814,9016,46,35,1/111,2025-12-26 09:17:49
174480,エスパス上野本館,2025-05-05,沖ドキ！ＧＯＬＤ,2043,3802,4856,0,0,-,2025-12-26 09:17:49
174481,エスパス上野本館,2025-05-05,吉宗,3034,3712,8468,0,0,-,2025-12-26 09:17:49
174482,エスパス上野本館,2025-05-05,ハッピージャグラーＶＩＩＩ,2022,3602,8686,41,35,1/114,2025-12-26 09:17:49
174483,エスパス上野本館,2025-05-05,沖ドキ！ＧＯＬＤ,2048,3416,8202,0,0,-,2025-12-26 09:17:49
174484,エスパス上野本館,2025-05-05,沖ドキ!ゴージャス 30Φ,2134,3301,7202,0,0,-,2025-12-26 09:17:49
174485,エスパス上野本館,2025-05-05,回胴黙示録カイジ 狂宴,3139,3214,7306,0,0,-,2025-12-26 09:17:49
