id,store_name,日付,機種,台番,差枚,G数,BB,RB,合成,updated_at
984505,エスパス新宿歌舞伎町,2025-12-23,スマスロ化物語,1,2596,8267,0,0,-,2025-12-28 09:40:08
984506,エスパス新宿歌舞伎町,2025-12-23,スマスロ化物語,2,-2902,8645,0,0,-,2025-12-28 09:40:08
984507,エスパス新宿歌舞伎町,2025-12-23,スマスロ化物語,3,2315,7335,0,0,-,2025-12-28 09:40:08
984508,エスパス新宿歌舞伎町,2025-12-23,スマスロ化物語,4,-2787,8345,0,0,-,2025-12-28 09:40:08
984509,エスパス新宿歌舞伎町,2025-12-23,スマスロ化物語,5,1203,8528,0,0,-,2025-12-28 09:40:08
984510,エスパス新宿歌舞伎町,2025-12-23,スマスロ化物語,6,-1390,8221,0,0,-,2025-12-28 09:40:08
984511,エスパス新宿歌舞伎町,2025-12-23,スマスロ化物語,7,8834,8259,0,0,-,2025-12-28 09:40:08
984512,エスパス新宿歌舞伎町,2025-12-23,L ToLOVEるダークネス,8,-302,1630,0,0,-,2025-12-28 09:40:08
984513,エスパス新宿歌舞伎町,2025-12-23,L ToLOVEるダークネス,9,413,4413,0,0,-,2025-12-28 09:40:08
984514,エスパス新宿歌舞伎町,2025-12-23,L ToLOVEるダークネス,10,5194,5199,0,0,-,2025-12-28 09:40:08
984515,エスパス新宿歌舞伎町,2025-12-23,スマスロ化物語,11,7677,6861,0,0,-,2025-12-28 09:40:08
984516,エスパス新宿歌舞伎町,2025-12-23,スマスロ化物語,12,-6005,8420,0,0,-,2025-12-28 09:40:08
984517,エスパス新宿歌舞伎町,2025-12-23,スマスロ化物語,13,-910,8157,0,0,-,2025-12-28 09:40:08
984518,エスパス新宿歌舞伎町,2025-12-23,スマスロ化物語,14,0,7354,0,0,-,2025-12-28 09:40:08
984519,エスパス新宿歌舞伎町,2025-12-23,スマスロ化物語,15,112,8861,0,0,-,2025-12-28 09:40:08
984520,エスパス新宿歌舞伎町,2025-12-23,スマスロ化物語,16,4100,9194,0,0,-,2025-12-28 09:40:08
984521,エスパス新宿歌舞伎町,2025-12-23,スマスロ新鬼武者3,17,-492,6955,0,0,-,2025-12-28 09:40:08
984522,エスパス新宿歌舞伎町,2025-12-23,スマスロ新鬼武者3,18,-2701,6965,0,0,-,2025-12-28 09:40:08
984523,エスパス新宿歌舞伎町,2025-12-23,スマスロ新鬼武者3,19,1808,7547,0,0,-,2025-12-28 09:40:08
984524,エスパス新宿歌舞伎町,2025-12-23,スマスロ新鬼武者3,20,-1092,4506,0,0,-,2025-12-28 09:40:08
984525,エスパス新宿歌舞伎町,2025-12-23,スマスロ新鬼武者3,21,-2488,5799,0,0,-,2025-12-28 09:40:08
984526,エスパス新宿歌舞伎町,2025-12-23,スマスロ新鬼武者3,22,1814,7436,0,0,-,2025-12-28 09:40:08
984527,エスパス新宿歌舞伎町,2025-12-23,スマスロ新鬼武者3,23,16734,9112,0,0,-,2025-12-28 09:40:08
984528,エスパス新宿歌舞伎町,2025-12-23,スマスロ新鬼武者3,24,-486,4050,0,0,-,2025-12-28 09:40:08
984529,エスパス新宿歌舞伎町,2025-12-23,スマスロ新鬼武者3,25,-2499,4755,0,0,-,2025-12-28 09:40:08
984530,エスパス新宿歌舞伎町,2025-12-23,スマスロ新鬼武者3,26,-697,7424,0,0,-,2025-12-28 09:40:08
984531,エスパス新宿歌舞伎町,2025-12-23,スマスロ新鬼武者3,27,9193,8697,0,0,-,2025-12-28 09:40:08
