id,store_name,日付,機種,台番,差枚,G数,BB,RB,合成,updated_at
302194,エスパス新宿歌舞伎町,2025-03-03,スマスロ ゴッドイーター リザレクション,635,17163,6533,0,0,-,2025-12-26 09:17:54
302195,エスパス新宿歌舞伎町,2025-03-03,スマスロ モンスターハンターライズ,675,16406,8011,0,0,-,2025-12-26 09:17:54
302196,エスパス新宿歌舞伎町,2025-03-03,押忍！番長4,1355,14034,8808,0,0,-,2025-12-26 09:17:54
302197,エスパス新宿歌舞伎町,2025-03-03,Lパチスロ かぐや様は告らせたい,119,13331,9747,0,0,-,2025-12-26 09:17:54
302198,エスパス新宿歌舞伎町,2025-03-03,スマスロ ゴッドイーター リザレクション,611,11934,5996,0,0,-,2025-12-26 09:17:54
302199,エスパス新宿歌舞伎町,2025-03-03,Lパチスロ かぐや様は告らせたい,118,11396,9378,0,0,-,2025-12-26 09:17:54
302200,エスパス新宿歌舞伎町,2025-03-03,スマスロ ゴッドイーター リザレクション,615,11091,6539,0,0,-,2025-12-26 09:17:54
302201,エスパス新宿歌舞伎町,2025-03-03,L東京喰種,838,10616,8091,0,0,-,2025-12-26 09:17:54
302202,エスパス新宿歌舞伎町,2025-03-03,スマスロモンキーターンV,715,10289,8384,0,0,-,2025-12-26 09:17:54
302203,エスパス新宿歌舞伎町,2025-03-03,Lパチスロ かぐや様は告らせたい,135,9886,8292,0,0,-,2025-12-26 09:17:54
302204,エスパス新宿歌舞伎町,2025-03-03,スマスロ バイオハザード5,818,9831,8760,0,0,-,2025-12-26 09:17:54
302205,エスパス新宿歌舞伎町,2025-03-03,Lパチスロ かぐや様は告らせたい,120,9126,8635,0,0,-,2025-12-26 09:17:54
302206,エスパス新宿歌舞伎町,2025-03-03,Lパチスロからくりサーカス,158,9008,5774,0,0,-,2025-12-26 09:17:54
302207,エスパス新宿歌舞伎町,2025-03-03,Lパチスロからくりサーカス,149,9004,6153,0,0,-,2025-12-26 09:17:54
302208,エスパス新宿歌舞伎町,2025-03-03,Lスマスロ北斗の拳,72,9001,5594,93,7,1/56,2025-12-26 09:17:54
302209,エスパス新宿歌舞伎町,2025-03-03,L犬夜叉2,844,8418,8422,0,0,-,2025-12-26 09:17:54
302210,エスパス新宿歌舞伎町,2025-03-03,スマスロ ゴッドイーター リザレクション,644,8128,5496,0,0,-,2025-12-26 09:17:54
302211,エスパス新宿歌舞伎町,2025-03-03,スロット Re:ゼロから始める異世界生活 season2,853,7998,6338,0,0,-,2025-12-26 09:17:54
302212,エスパス新宿歌舞伎町,2025-03-03,Lパチスロからくりサーカス,141,7897,6044,0,0,-,2025-12-26 09:17:54
302213,エスパス新宿歌舞伎町,2025-03-03,Lパチスロ炎炎ノ消防隊,1412,7627,6871,0,0,-,2025-12-26 09:17:54
302214,エスパス新宿歌舞伎町,2025-03-03,L東京喰種,856,7626,7707,0,0,-,2025-12-26 09:17:54
302215,エスパス新宿歌舞伎町,2025-03-03,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,707,7304,7583,0,0,-,2025-12-26 09:17:54
302216,エスパス新宿歌舞伎町,2025-03-03,Lスマスロ北斗の拳,48,7114,7878,115,15,1/61,2025-12-26 09:17:54
302217,エスパス新宿歌舞伎町,2025-03-03,パチスロ　甲鉄城のカバネリ,688,7019,3716,0,0,-,2025-12-26 09:17:54
302218,エスパス新宿歌舞伎町,2025-03-03,Lパチスロ ありふれた職業で世界最強,803,6928,7177,0,0,-,2025-12-26 09:17:54
302219,エスパス新宿歌舞伎町,2025-03-03,Lスマスロ北斗の拳,25,6721,6846,92,15,1/64,2025-12-26 09:17:54
302220,エスパス新宿歌舞伎町,2025-03-03,スマスロ スーパーブラックジャック,650,6594,4339,0,0,-,2025-12-26 09:17:54
302221,エスパス新宿歌舞伎町,2025-03-03,Lパチスロ かぐや様は告らせたい,125,6515,8775,0,0,-,2025-12-26 09:17:54
302222,エスパス新宿歌舞伎町,2025-03-03,スマスロ 一方通行 とある魔術の禁書目録,815,6497,6971,0,0,-,2025-12-26 09:17:54
302223,エスパス新宿歌舞伎町,2025-03-03,Lスマスロ北斗の拳,59,6384,4025,77,3,1/50,2025-12-26 09:17:54
302224,エスパス新宿歌舞伎町,2025-03-03,A-SLOT+ ディスクアップ ULTRAREMIX,1360,6305,7576,39,21,1/126,2025-12-26 09:17:54
302225,エスパス新宿歌舞伎町,2025-03-03,スマスロモンキーターンV,725,6220,8003,0,0,-,2025-12-26 09:17:54
302226,エスパス新宿歌舞伎町,2025-03-03,押忍！番長4,1353,6104,7405,0,0,-,2025-12-26 09:17:54
302227,エスパス新宿歌舞伎町,2025-03-03,Lパチスロ かぐや様は告らせたい,22,6098,9084,0,0,-,2025-12-26 09:17:54
302228,エスパス新宿歌舞伎町,2025-03-03,L ToLOVEるダークネス,35,6019,9080,0,0,-,2025-12-26 09:17:54
302229,エスパス新宿歌舞伎町,2025-03-03,パチスロ　ディスクアップ２,1366,5613,6064,31,25,1/108,2025-12-26 09:17:54
302230,エスパス新宿歌舞伎町,2025-03-03,L ＨＥＹ！エリートサラリーマン鏡,1415,5406,7488,0,0,-,2025-12-26 09:17:54
302231,エスパス新宿歌舞伎町,2025-03-03,Lパチスロ ありふれた職業で世界最強,801,5403,7420,0,0,-,2025-12-26 09:17:54
302232,エスパス新宿歌舞伎町,2025-03-03,Lスマスロ北斗の拳,56,5402,8515,104,12,1/73,2025-12-26 09:17:54
302233,エスパス新宿歌舞伎町,2025-03-03,スマスロ 七つの魔剣が支配する,1325,5190,7913,0,0,-,2025-12-26 09:17:54
302234,エスパス新宿歌舞伎町,2025-03-03,Lパチスロ かぐや様は告らせたい,131,5126,7731,0,0,-,2025-12-26 09:17:54
302235,エスパス新宿歌舞伎町,2025-03-03,マイジャグラーV,735,5121,7549,42,32,1/102,2025-12-26 09:17:54
302236,エスパス新宿歌舞伎町,2025-03-03,Lパチスロ かぐや様は告らせたい,122,5121,9231,0,0,-,2025-12-26 09:17:54
302237,エスパス新宿歌舞伎町,2025-03-03,L真・一騎当千,1385,5014,7295,0,0,-,2025-12-26 09:17:54
302238,エスパス新宿歌舞伎町,2025-03-03,Lパチスロ ありふれた職業で世界最強,806,4921,4855,0,0,-,2025-12-26 09:17:54
302239,エスパス新宿歌舞伎町,2025-03-03,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,703,4907,6018,0,0,-,2025-12-26 09:17:54
302240,エスパス新宿歌舞伎町,2025-03-03,L ToLOVEるダークネス,37,4902,7186,0,0,-,2025-12-26 09:17:54
302241,エスパス新宿歌舞伎町,2025-03-03,Lパチスロからくりサーカス,157,4809,5731,0,0,-,2025-12-26 09:17:54
302242,エスパス新宿歌舞伎町,2025-03-03,Lパチスロからくりサーカス,102,4711,4809,0,0,-,2025-12-26 09:17:54
302243,エスパス新宿歌舞伎町,2025-03-03,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,705,4710,9447,0,0,-,2025-12-26 09:17:54
302244,エスパス新宿歌舞伎町,2025-03-03,L少女☆歌劇 レヴュースタァライト -The SLOT-,659,4526,6690,0,0,-,2025-12-26 09:17:54
302245,エスパス新宿歌舞伎町,2025-03-03,Lスマスロ北斗の拳,27,4421,7916,91,19,1/72,2025-12-26 09:17:54
302246,エスパス新宿歌舞伎町,2025-03-03,マイジャグラーV,1045,4419,9293,46,39,1/109,2025-12-26 09:17:54
302247,エスパス新宿歌舞伎町,2025-03-03,Lサラリーマン金太郎,1398,4417,5899,0,0,-,2025-12-26 09:17:54
302248,エスパス新宿歌舞伎町,2025-03-03,Sister Quest,1420,4310,6157,0,0,-,2025-12-26 09:17:54
302249,エスパス新宿歌舞伎町,2025-03-03,Lパチスロ革命機ヴァルヴレイヴ,95,4210,8910,0,0,-,2025-12-26 09:17:54
302250,エスパス新宿歌舞伎町,2025-03-03,スマスロ ゴッドイーター リザレクション,633,4090,6116,0,0,-,2025-12-26 09:17:54
302251,エスパス新宿歌舞伎町,2025-03-03,パチスロハイパーラッシュ,1373,4009,5766,0,0,-,2025-12-26 09:17:54
302252,エスパス新宿歌舞伎町,2025-03-03,マイジャグラーV,1005,4009,8259,42,30,1/115,2025-12-26 09:17:54
302253,エスパス新宿歌舞伎町,2025-03-03,ミスタージャグラー,1090,4008,8454,0,0,-,2025-12-26 09:17:54
302254,エスパス新宿歌舞伎町,2025-03-03,スロット Re:ゼロから始める異世界生活 season2,852,3918,4248,0,0,-,2025-12-26 09:17:54
302255,エスパス新宿歌舞伎町,2025-03-03,SアイムジャグラーＥＸ,1066,3695,8789,37,48,1/103,2025-12-26 09:17:54
302256,エスパス新宿歌舞伎町,2025-03-03,スマスロ スーパーブラックジャック,655,3596,5201,0,0,-,2025-12-26 09:17:54
302257,エスパス新宿歌舞伎町,2025-03-03,スマスロ ゴッドイーター リザレクション,613,3509,5790,0,0,-,2025-12-26 09:17:54
302258,エスパス新宿歌舞伎町,2025-03-03,L真・一騎当千,1388,3509,6589,0,0,-,2025-12-26 09:17:54
302259,エスパス新宿歌舞伎町,2025-03-03,キングハナハナ-30,1444,3509,9251,0,0,-,2025-12-26 09:17:54
302260,エスパス新宿歌舞伎町,2025-03-03,マイジャグラーV,605,3503,8287,43,30,1/114,2025-12-26 09:17:54
302261,エスパス新宿歌舞伎町,2025-03-03,Lパチスロ革命機ヴァルヴレイヴ,77,3425,7435,0,0,-,2025-12-26 09:17:54
302262,エスパス新宿歌舞伎町,2025-03-03,Lスマスロとある魔術の禁書目録,811,3422,6502,0,0,-,2025-12-26 09:17:54
302263,エスパス新宿歌舞伎町,2025-03-03,スマスロ シャーマンキング,1335,3422,5433,0,0,-,2025-12-26 09:17:54
302264,エスパス新宿歌舞伎町,2025-03-03,沖ドキ！BLACK,1315,3420,9266,0,0,-,2025-12-26 09:17:54
302265,エスパス新宿歌舞伎町,2025-03-03,ゴーゴージャグラー３,1105,3414,7756,42,25,1/116,2025-12-26 09:17:54
302266,エスパス新宿歌舞伎町,2025-03-03,Lパチスロ かぐや様は告らせたい,143,3413,7781,0,0,-,2025-12-26 09:17:54
302267,エスパス新宿歌舞伎町,2025-03-03,スマスロ ゴッドイーター リザレクション,612,3392,6028,0,0,-,2025-12-26 09:17:54
302268,エスパス新宿歌舞伎町,2025-03-03,L東京喰種,859,3302,8216,0,0,-,2025-12-26 09:17:54
302269,エスパス新宿歌舞伎町,2025-03-03,押忍！番長4,1352,3299,3793,0,0,-,2025-12-26 09:17:54
302270,エスパス新宿歌舞伎町,2025-03-03,L戦国乙女４　戦乱に閃く炯眼の軍師,835,3217,7572,0,0,-,2025-12-26 09:17:54
302271,エスパス新宿歌舞伎町,2025-03-03,パチスロ　ハードボイルド,1365,3201,5161,0,0,-,2025-12-26 09:17:54
302272,エスパス新宿歌舞伎町,2025-03-03,マイジャグラーV,765,3115,8514,41,30,1/120,2025-12-26 09:17:54
302273,エスパス新宿歌舞伎町,2025-03-03,Lスマスロ北斗の拳,64,3111,6960,80,12,1/76,2025-12-26 09:17:54
302274,エスパス新宿歌舞伎町,2025-03-03,ファンキージャグラー２ＫＴ,1155,3110,9391,47,24,1/132,2025-12-26 09:17:54
302275,エスパス新宿歌舞伎町,2025-03-03,Lパチスロ革命機ヴァルヴレイヴ,83,3020,7963,0,0,-,2025-12-26 09:17:54
302276,エスパス新宿歌舞伎町,2025-03-03,ゴーゴージャグラー３,1115,3020,8698,41,37,1/112,2025-12-26 09:17:54
302277,エスパス新宿歌舞伎町,2025-03-03,マイジャグラーV,732,3015,7343,38,24,1/118,2025-12-26 09:17:54
302278,エスパス新宿歌舞伎町,2025-03-03,マイジャグラーV,1009,3015,8727,43,31,1/118,2025-12-26 09:17:54
302279,エスパス新宿歌舞伎町,2025-03-03,L戦国乙女４　戦乱に閃く炯眼の軍師,834,3013,7373,0,0,-,2025-12-26 09:17:54
302280,エスパス新宿歌舞伎町,2025-03-03,ゴーゴージャグラー３,1103,2900,7459,39,25,1/117,2025-12-26 09:17:54
302281,エスパス新宿歌舞伎町,2025-03-03,マイジャグラーV,764,2898,8565,40,31,1/121,2025-12-26 09:17:54
302282,エスパス新宿歌舞伎町,2025-03-03,ゴーゴージャグラー３,1106,2809,7823,42,23,1/120,2025-12-26 09:17:54
302283,エスパス新宿歌舞伎町,2025-03-03,Lパチスロガールズ＆パンツァー 最終章,1425,2807,3715,0,0,-,2025-12-26 09:17:54
302284,エスパス新宿歌舞伎町,2025-03-03,スマスロ モンスターハンターライズ,667,2807,6358,0,0,-,2025-12-26 09:17:54
302285,エスパス新宿歌舞伎町,2025-03-03,沖ドキ!ゴージャス 30Φ,1312,2804,4454,0,0,-,2025-12-26 09:17:54
302286,エスパス新宿歌舞伎町,2025-03-03,Lパチスロ ありふれた職業で世界最強,809,2797,7372,0,0,-,2025-12-26 09:17:54
302287,エスパス新宿歌舞伎町,2025-03-03,Lパチスロからくりサーカス,116,2795,5418,0,0,-,2025-12-26 09:17:54
302288,エスパス新宿歌舞伎町,2025-03-03,Lパチスロ ダンベル何キロ持てる？,9,2710,4671,0,0,-,2025-12-26 09:17:54
302289,エスパス新宿歌舞伎町,2025-03-03,スマスロ頭文字D 2nd,661,2709,8927,0,0,-,2025-12-26 09:17:54
302290,エスパス新宿歌舞伎町,2025-03-03,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,695,2708,6542,0,0,-,2025-12-26 09:17:54
302291,エスパス新宿歌舞伎町,2025-03-03,マイジャグラーV,1135,2708,8572,36,40,1/113,2025-12-26 09:17:54
302292,エスパス新宿歌舞伎町,2025-03-03,ドラゴンハナハナ～閃光～‐30,1435,2706,6993,0,0,-,2025-12-26 09:17:54
302293,エスパス新宿歌舞伎町,2025-03-03,L ToLOVEるダークネス,30,2702,7903,0,0,-,2025-12-26 09:17:54
302294,エスパス新宿歌舞伎町,2025-03-03,SアイムジャグラーＥＸ,1100,2702,8551,35,38,1/117,2025-12-26 09:17:54
302295,エスパス新宿歌舞伎町,2025-03-03,スマスロ シャーマンキング,1334,2620,4237,0,0,-,2025-12-26 09:17:54
302296,エスパス新宿歌舞伎町,2025-03-03,L ToLOVEるダークネス,33,2619,8298,0,0,-,2025-12-26 09:17:54
302297,エスパス新宿歌舞伎町,2025-03-03,スロット Re:ゼロから始める異世界生活 season2,850,2617,4716,0,0,-,2025-12-26 09:17:54
302298,エスパス新宿歌舞伎町,2025-03-03,マイジャグラーV,769,2613,8491,37,34,1/120,2025-12-26 09:17:54
302299,エスパス新宿歌舞伎町,2025-03-03,L島娘,1341,2603,4925,0,0,-,2025-12-26 09:17:54
302300,エスパス新宿歌舞伎町,2025-03-03,Lパチスロからくりサーカス,100,2597,6679,0,0,-,2025-12-26 09:17:54
302301,エスパス新宿歌舞伎町,2025-03-03,スマスロ ゴッドイーター リザレクション,632,2516,6174,0,0,-,2025-12-26 09:17:54
302302,エスパス新宿歌舞伎町,2025-03-03,スターハナハナ-30,1455,2516,8331,0,0,-,2025-12-26 09:17:54
302303,エスパス新宿歌舞伎町,2025-03-03,Lパチスロ かぐや様は告らせたい,134,2515,8205,0,0,-,2025-12-26 09:17:54
302304,エスパス新宿歌舞伎町,2025-03-03,Lパチスロ かぐや様は告らせたい,144,2510,8884,0,0,-,2025-12-26 09:17:54
302305,エスパス新宿歌舞伎町,2025-03-03,スマスロ バイオハザード5,816,2503,7095,0,0,-,2025-12-26 09:17:54
302306,エスパス新宿歌舞伎町,2025-03-03,マイジャグラーV,1039,2502,7822,36,30,1/119,2025-12-26 09:17:54
302307,エスパス新宿歌舞伎町,2025-03-03,マイジャグラーV,1041,2499,7802,38,24,1/126,2025-12-26 09:17:54
302308,エスパス新宿歌舞伎町,2025-03-03,Lパチスロ ダンベル何キロ持てる？,10,2406,6946,0,0,-,2025-12-26 09:17:54
302309,エスパス新宿歌舞伎町,2025-03-03,Lスマスロ北斗の拳,50,2406,6989,71,11,1/85,2025-12-26 09:17:54
