機種,台番,差枚,G数,出率,BB,RB,合成
スマスロ頭文字D 2nd,1350,-696,"1,164",80.1%,-,-,-
スマスロモンキーターンV,720,-697,730,68.2%,-,-,-
SアイムジャグラーＥＸ,1071,-697,"4,670",95%,15,15,1/156
スマスロ ゴッドイーター リザレクション,633,-697,"3,826",93.9%,-,-,-
Lパチスロからくりサーカス,150,-698,"2,765",91.6%,-,-,-
SアイムジャグラーＥＸ,1068,-698,"6,805",96.6%,25,18,1/158
沖ドキ!ゴージャス 30Φ,1313,-698,"2,296",89.9%,-,-,-
Lパチスロ かぐや様は告らせたい,139,-699,"1,672",86.1%,-,-,-
マイジャグラーV,1007,-699,"4,626",95%,13,15,1/165
Lスマスロ北斗の拳,40,-700,"1,154",79.8%,6,2,1/144
ウルトラミラクルジャグラー,1058,-700,"3,642",93.6%,-,-,-
この素晴らしい世界に祝福を！,1419,-702,"2,674",91.2%,-,-,-
ファンキージャグラー２ＫＴ,1157,-705,"8,885",97.4%,29,26,1/162
チバリヨ2,1391,-790,979,73.1%,-,-,-
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,872,-790,"2,732",90.4%,-,-,-
L麻雀物語,36,-790,"1,787",85.3%,-,-,-
パチスロ　甲鉄城のカバネリ,1425,-791,"2,738",90.4%,-,-,-
バーサスリヴァイズ,1379,-791,688,61.7%,-,-,-
Lうしおととら 白面決戦,847,-792,752,64.9%,-,-,-
スマスロ バイオハザード5,824,-792,821,67.8%,-,-,-
L島娘,1385,-793,921,71.3%,-,-,-
スマスロ モンスターハンターライズ,673,-793,"2,546",89.6%,-,-,-
ファンキージャグラー２ＫＴ,772,-794,"6,271",95.8%,20,18,1/165
Lパチスロからくりサーカス,113,-794,867,69.5%,-,-,-
スマスロモンキーターンV,730,-794,"1,323",80%,-,-,-
スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,702,-795,"1,606",83.5%,-,-,-
Lパチスロ かぐや様は告らせたい,136,-795,715,62.9%,-,-,-
Lスマスロ北斗の拳,65,-796,"2,736",90.3%,18,5,1/119
Lパチスロからくりサーカス,99,-796,"1,259",78.9%,-,-,-
ゴーゴージャグラー３,1107,-798,"1,134",76.5%,2,2,1/284
マイジャグラーV,1134,-799,"3,978",93.3%,12,11,1/173
スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,1369,-799,"1,700",84.3%,-,-,-
マイジャグラーV,1051,-892,"4,762",93.8%,12,19,1/154
スマスロ 緑ドン VIVA!情熱南米編 REVIVAL,695,-892,911,67.4%,-,-,-
A-SLOT+ ディスクアップ ULTRAREMIX,1360,-892,"2,034",85.4%,5,1,1/339
マイジャグラーV,1006,-892,"7,373",96%,20,29,1/150
スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,1365,-893,705,57.8%,-,-,-
Lパチスロ 機動戦士ガンダムSEED,16,-894,854,65.1%,-,-,-
SアイムジャグラーＥＸ,1064,-894,791,62.3%,0,1,1/791
マイジャグラーV,736,-894,"3,505",91.5%,9,11,1/175
スターハナハナ-30,1451,-896,"7,806",96.2%,-,-,-
Lスマスロ北斗の拳,43,-896,"2,307",87.1%,15,4,1/121
スマスロ モンスターハンターライズ,670,-896,"2,904",89.7%,-,-,-
スマスロ モンスターハンターライズ,685,-896,"5,947",95%,-,-,-
マイジャグラーV,769,-897,"3,785",92.1%,12,11,1/165
この素晴らしい世界に祝福を！,1418,-898,"1,708",82.5%,-,-,-
ドラゴンハナハナ～閃光～‐30,1437,-898,"5,763",94.8%,-,-,-
マイジャグラーV,1046,-898,"5,972",95%,20,13,1/181
ウルトラミラクルジャグラー,1061,-898,"2,420",87.6%,-,-,-
Lパチスロ かぐや様は告らせたい,124,-899,"2,546",88.2%,-,-,-
マイジャグラーV,1135,-899,"6,857",95.6%,21,21,1/163
スマスロ 緑ドン VIVA!情熱南米編 REVIVAL,687,-900,"2,136",86%,-,-,-
Lスマスロ北斗の拳,56,-900,"5,481",94.5%,45,12,1/96
スマスロ 緑ドン VIVA!情熱南米編 REVIVAL,698,-900,"2,266",86.8%,-,-,-
Lスマスロ北斗の拳,68,-901,"1,772",83.1%,10,3,1/136
マイジャグラーV,1040,-903,"7,649",96.1%,21,28,1/156
SアイムジャグラーＥＸ,1094,-903,"2,862",89.5%,7,8,1/191
L ＨＥＹ！エリートサラリーマン鏡,1417,-904,"3,974",92.4%,-,-,-
Lスマスロ北斗の拳,69,-905,"4,296",93%,33,12,1/95
L ToLOVEるダークネス TRANCE ver.8.7,24,-907,"6,338",95.2%,-,-,-
ジャグラーガールズSS,1148,-990,"4,227",92.2%,-,-,-
スマスロ ゴッドイーター リザレクション,646,-990,"2,130",84.5%,-,-,-
マイジャグラーV,1002,-991,"2,300",85.6%,4,9,1/177
マイジャグラーV,732,-992,"6,453",94.9%,18,20,1/170
マイジャグラーV,771,-992,"5,198",93.6%,16,12,1/186
SアイムジャグラーＥＸ,1065,-992,"2,121",84.4%,4,4,1/265
チバリヨ2,1394,-992,714,53.7%,-,-,-
L戦国乙女４　戦乱に閃く炯眼の軍師,835,-993,879,62.3%,-,-,-
マイジャグラーV,630,-993,"5,306",93.8%,18,10,1/190
マイジャグラーV,617,-993,"4,370",92.4%,13,11,1/182
L少女☆歌劇 レヴュースタァライト -The SLOT-,656,-993,"2,203",85%,-,-,-
マイジャグラーV,620,-994,"5,196",93.6%,16,11,1/192
A-SLOT+ ディスクアップ ULTRAREMIX,1363,-995,"5,618",94.1%,17,12,1/194
スマスロ 緑ドン VIVA!情熱南米編 REVIVAL,694,-995,"2,253",85.3%,-,-,-
ハッピージャグラーＶＩＩＩ,1139,-995,"5,014",93.4%,14,16,1/167
スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,707,-995,"2,179",84.8%,-,-,-
マイジャグラーV,1011,-996,"8,070",95.9%,23,30,1/152
Lパチスロ かぐや様は告らせたい,127,-997,"2,582",87.1%,-,-,-
マイジャグラーV,601,-997,"7,539",95.6%,22,26,1/157
マイジャグラーV,1125,-997,"5,662",94.1%,19,14,1/172
ゴーゴージャグラー３,1120,-999,"1,624",79.5%,3,4,1/232
マイジャグラーV,1014,"-1,002","8,130",95.9%,26,24,1/163
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,879,"-1,084","5,139",93%,-,-,-
スマスロ 七つの魔剣が支配する,1324,"-1,097","1,320",72.3%,-,-,-
スマスロ スーパーブラックジャック,808,"-1,097","2,296",84.1%,-,-,-
Lパチスロ かぐや様は告らせたい,129,"-1,097","1,338",72.7%,-,-,-
パチスロ　ディスクアップ２,1374,"-1,098","1,785",79.5%,2,5,1/255
スマスロモンキーターンV,704,"-1,099","4,316",91.5%,-,-,-
花笠,1398,"-1,099","3,352",89.1%,-,-,-
SアイムジャグラーＥＸ,1078,"-1,099","2,972",87.7%,8,8,1/186
ファンキージャグラー２ＫＴ,746,"-1,099","5,068",92.8%,13,14,1/188
ファンキージャグラー２ＫＴ,755,"-1,101","3,862",90.5%,11,10,1/184
ファンキージャグラー２ＫＴ,1162,"-1,101","2,125",82.7%,4,5,1/236
スマスロ スーパーブラックジャック,814,"-1,101","1,766",79.2%,-,-,-
スマスロ ゴッドイーター リザレクション,640,"-1,102","2,127",82.7%,-,-,-
マイジャグラーV,616,"-1,102","3,979",90.8%,9,13,1/181
SアイムジャグラーＥＸ,1099,"-1,102","1,721",78.7%,3,4,1/246
マイジャグラーV,619,"-1,102","4,754",92.3%,14,12,1/183
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,876,"-1,102","4,369",91.6%,-,-,-
L麻雀物語,32,"-1,102","1,081",66%,-,-,-
チバリヨ2,1392,"-1,103",768,52.1%,-,-,-
Lパチスロからくりサーカス,98,"-1,103",871,57.8%,-,-,-
マイジャグラーV,739,"-1,103","6,762",94.6%,22,19,1/165
マイジャグラーV,733,"-1,104","5,176",92.9%,16,12,1/185
Lパチスロ革命機ヴァルヴレイヴ,83,"-1,105","1,690",78.2%,-,-,-
Lパチスロからくりサーカス,147,"-1,105","1,912",80.7%,-,-,-
ファンキージャグラー２ＫＴ,759,"-1,105","1,787",79.4%,3,2,1/357
Lパチスロからくりサーカス,109,"-1,191","7,703",94.8%,-,-,-
マイジャグラーV,625,"-1,191","3,816",89.6%,10,9,1/201
Lスマスロ北斗の拳,45,"-1,192","4,534",91.2%,32,9,1/111
Lパチスロ かぐや様は告らせたい,120,"-1,193",729,45.5%,-,-,-
Lパチスロ かぐや様は告らせたい,141,"-1,194",834,52.3%,-,-,-
Lパチスロからくりサーカス,154,"-1,194","1,136",65%,-,-,-
吉宗,881,"-1,196","6,085",93.4%,-,-,-
マイジャグラーV,1032,"-1,198","2,904",86.2%,7,10,1/171
スマスロ ゴッドイーター リザレクション,651,"-1,198","1,540",74.1%,-,-,-
マイジャグラーV,1028,"-1,198","6,811",94.1%,20,22,1/162
スマスロ バイオハザード5,825,"-1,297","2,468",82.5%,-,-,-
マイジャグラーV,738,"-1,297","3,199",86.5%,7,7,1/229
Lパチスロ革命機ヴァルヴレイヴ,92,"-1,298","3,082",86%,-,-,-
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,868,"-1,298","3,189",86.4%,-,-,-
スマスロ アイドルマスター ミリオンライブ！ネクストプロローグ,1334,"-1,301","1,106",60.8%,-,-,-
Lパチスロ革命機ヴァルヴレイヴ,79,"-1,301","1,643",73.6%,-,-,-
ファンキージャグラー２ＫＴ,1156,"-1,302","4,056",89.3%,9,13,1/184
マイジャグラーV,767,"-1,302","3,019",85.6%,7,7,1/216
スマスロ モンスターハンターライズ,678,"-1,304","1,076",59.6%,-,-,-
マイジャグラーV,1044,"-1,305","3,614",88%,8,12,1/181
マイジャグラーV,618,"-1,305","4,807",91%,12,11,1/209
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,870,"-1,384","4,396",89.5%,-,-,-
沖ドキ！BLACK,1305,"-1,384","2,917",84.2%,-,-,-
Lパチスロ革命機ヴァルヴレイヴ,77,"-1,389","2,864",83.8%,-,-,-
沖ドキ!ゴージャス 30Φ,1302,"-1,389","5,528",91.6%,-,-,-
スマスロモンキーターンV,703,"-1,390","1,918",75.8%,-,-,-
マイジャグラーV,1010,"-1,390","3,431",86.5%,9,4,1/264
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,875,"-1,390","3,076",84.9%,-,-,-
沖ドキ!ゴージャス 30Φ,1301,"-1,390","5,135",91%,-,-,-
Lパチスロ シン・エヴァンゲリオン,828,"-1,391","2,321",80%,-,-,-
マイジャグラーV,611,"-1,391","4,227",89%,13,8,1/201
Lパチスロ ありふれた職業で世界最強,1354,"-1,392","1,544",69.9%,-,-,-
SアイムジャグラーＥＸ,1067,"-1,392","6,024",92.3%,17,17,1/177
スマスロ 七つの魔剣が支配する,1326,"-1,392","1,784",74%,-,-,-
SアイムジャグラーＥＸ,1075,"-1,394","5,109",90.9%,13,11,1/213
スマスロ バイオハザード5,816,"-1,394","1,901",75.6%,-,-,-
花笠,1401,"-1,395","1,238",62.4%,-,-,-
L戦国乙女４　戦乱に閃く炯眼の軍師,836,"-1,395","3,668",87.3%,-,-,-
スマスロ 緑ドン VIVA!情熱南米編 REVIVAL,689,"-1,396","2,138",78.2%,-,-,-
マイジャグラーV,740,"-1,397","4,132",88.7%,11,8,1/217
ファンキージャグラー２ＫＴ,751,"-1,398","4,032",88.4%,9,14,1/175
L麻雀物語,37,"-1,399","1,968",76.3%,-,-,-
パチスロ　甲鉄城のカバネリ,1421,"-1,494","1,722",71.1%,-,-,-
スマスロ バイオハザード5,821,"-1,496","2,007",75.2%,-,-,-
クランキークレスト,1376,"-1,496","1,878",73.4%,-,-,-
スマスロ ゴッドイーター リザレクション,643,"-1,497","1,863",73.2%,-,-,-
スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,699,"-1,497","3,233",84.6%,-,-,-
マイジャグラーV,1034,"-1,498","3,052",83.6%,8,6,1/218
スマスロモンキーターンV,721,"-1,498","4,061",87.7%,-,-,-
スマスロ 緑ドン VIVA!情熱南米編 REVIVAL,691,"-1,498","2,087",76.1%,-,-,-
スマスロ モンスターハンターライズ,674,"-1,498","2,235",77.7%,-,-,-
Lパチスロ 機動戦士ガンダムSEED,3,"-1,499","1,542",67.6%,-,-,-
Lパチスロ革命機ヴァルヴレイヴ,87,"-1,500","1,790",72.1%,-,-,-
スマスロ モンスターハンターライズ,684,"-1,500","2,043",75.5%,-,-,-
マイジャグラーV,744,"-1,501","4,370",88.6%,12,11,1/190
スターハナハナ-30,1452,"-1,502","3,624",86.2%,-,-,-
マイジャグラーV,1042,"-1,502","7,038",92.9%,20,22,1/168
ファンキージャグラー２ＫＴ,761,"-1,504","3,332",85%,7,6,1/256
ドラゴンハナハナ～閃光～‐30,1441,"-1,505","5,608",91.1%,-,-,-
マイジャグラーV,743,"-1,592","3,566",85.1%,9,7,1/223
Lパチスロ シン・エヴァンゲリオン,830,"-1,592","1,651",67.9%,-,-,-
Lソードアート・オンライン,1409,"-1,592","3,029",82.5%,-,-,-
回胴黙示録カイジ 狂宴,1333,"-1,594","8,971",94.1%,-,-,-
Lスマスロ北斗の拳,47,"-1,594","3,350",84.1%,20,7,1/124
Lパチスロからくりサーカス,115,"-1,595","1,017",47.7%,-,-,-
Lパチスロ革命機ヴァルヴレイヴ,78,"-1,597","2,683",80.2%,-,-,-
Lパチスロ シン・エヴァンゲリオン,829,"-1,601","5,511",90.3%,-,-,-
ファンキージャグラー２ＫＴ,757,"-1,602","6,302",91.5%,16,21,1/170
SアイムジャグラーＥＸ,1170,"-1,684","3,618",84.5%,8,8,1/226
吉宗,880,"-1,687","6,221",91%,-,-,-
吉宗,885,"-1,687","7,355",92.4%,-,-,-
ハッピージャグラーＶＩＩＩ,1137,"-1,687","5,499",89.8%,13,18,1/177
Lパチスロ炎炎ノ消防隊,1347,"-1,687","7,055",92%,-,-,-
スマスロモンキーターンV,713,"-1,689","2,647",78.7%,-,-,-
吉宗,883,"-1,696","5,465",89.7%,-,-,-
ファンキージャグラー２ＫＴ,763,"-1,698","3,766",85%,7,12,1/198
Lパチスロからくりサーカス,105,"-1,698","1,718",67.1%,-,-,-
Lスマスロ北斗の拳,60,"-1,700","6,100",90.7%,36,15,1/120
スマスロ モンスターハンターライズ,666,"-1,701","2,995",81.1%,-,-,-
スロット ゾンビランドサガ,1404,"-1,702","5,738",90.1%,-,-,-
スマスロ ゴッドイーター リザレクション,639,"-1,703","1,296",56.2%,-,-,-
Lゴジラ,6,"-1,704","1,610",64.7%,-,-,-
Lゴジラ,5,"-1,790","1,660",64.1%,-,-,-
L東京喰種,855,"-1,791","7,349",91.9%,-,-,-
L麻雀物語,34,"-1,791","1,893",68.5%,-,-,-
ジャグラーガールズSS,1149,"-1,793","4,212",85.8%,-,-,-
スマスロモンキーターンV,728,"-1,793","1,938",69.2%,-,-,-
スマスロ 緑ドン VIVA!情熱南米編 REVIVAL,696,"-1,793","3,032",80.3%,-,-,-
沖ドキ！ＧＯＬＤ-30,1308,"-1,797","2,782",78.5%,-,-,-
マイジャグラーV,1036,"-1,797","5,988",90%,17,14,1/193
ファンキージャグラー２ＫＴ,749,"-1,798","3,601",83.4%,6,10,1/225
スマスロ 緑ドン VIVA!情熱南米編 REVIVAL,686,"-1,897","2,847",77.8%,-,-,-
スロット Re:ゼロから始める異世界生活 season2,850,"-1,902","4,764",86.7%,-,-,-
スターハナハナ-30,1453,"-1,902","5,759",89%,-,-,-
スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,701,"-1,904","1,735",63.4%,-,-,-
マイジャグラーV,602,"-1,986","4,000",83.5%,8,11,1/211
回胴黙示録カイジ 狂宴,1332,"-1,991","9,942",93.3%,-,-,-
Lスマスロ北斗の拳,74,"-1,993","5,580",88.1%,34,11,1/124
沖ドキ!ゴージャス 30Φ,1303,"-1,995","6,675",90%,-,-,-
スターハナハナ-30,1454,"-2,091","3,244",78.5%,-,-,-
沖ドキ！BLACK,1322,"-2,092","4,099",83%,-,-,-
花笠,1400,"-2,092","3,188",78.1%,-,-,-
吉宗,882,"-2,094","5,686",87.7%,-,-,-
Lパチスロ 機動戦士ガンダムSEED,1,"-2,094","2,823",75.3%,-,-,-
吉宗,863,"-2,108","7,130",90.1%,-,-,-
Lパチスロ かぐや様は告らせたい,140,"-2,197","2,194",66.6%,-,-,-
スマスロ シャーマンキング,804,"-2,197","2,901",74.8%,-,-,-
L麻雀物語,30,"-2,201","3,106",76.4%,-,-,-
Lスマスロ北斗の拳,44,"-2,285","2,768",72.5%,10,3,1/213
スマスロ ようこそ実力至上主義の教室へ,1328,"-2,286","2,892",73.7%,-,-,-
Lスマスロ北斗の拳,62,"-2,293","6,029",87.3%,35,15,1/121
スマスロ モンスターハンターライズ,671,"-2,302","6,982",89%,-,-,-
スマスロ頭文字D 2nd,1351,"-2,397","2,405",66.8%,-,-,-
L東京喰種,858,"-2,398","3,632",78%,-,-,-
L東京喰種,856,"-2,406","5,962",86.5%,-,-,-
L東京喰種,860,"-2,492","7,093",88.3%,-,-,-
Lルパン三世 大航海者の秘宝,1346,"-2,501","3,145",73.5%,-,-,-
スロット Re:ゼロから始める異世界生活 season2,848,"-2,584","6,565",86.9%,-,-,-
マイジャグラーV,631,"-2,693","7,904",88.6%,20,15,1/226
スマスロ バイオハザード5,820,"-2,702","6,081",85.2%,-,-,-
Lスマスロ北斗の拳,73,"-2,784","6,169",85%,36,9,1/137
L東京喰種,842,"-2,789","6,690",86.1%,-,-,-
L東京喰種,859,"-2,790","6,245",85.1%,-,-,-
スマスロ ゴッドイーター リザレクション,637,"-2,793","3,406",72.7%,-,-,-
Lスマスロ北斗の拳,71,"-2,793","4,600",79.8%,23,7,1/153
スマスロ ゴッドイーター リザレクション,632,"-2,797","3,322",71.9%,-,-,-
Lパチスロ革命機ヴァルヴレイヴ,85,"-2,802","2,594",64%,-,-,-
Lパチスロ かぐや様は告らせたい,121,"-2,804","3,012",69%,-,-,-
L少女☆歌劇 レヴュースタァライト -The SLOT-,660,"-2,805","5,048",81.5%,-,-,-
スマスロ ゴッドイーター リザレクション,650,"-3,002","3,400",70.6%,-,-,-
花笠,1397,"-3,007","3,443",70.9%,-,-,-
沖ドキ！BLACK,1316,"-3,007","5,842",82.8%,-,-,-
L ToLOVEるダークネス TRANCE ver.8.7,25,"-3,008","5,302",81.1%,-,-,-
Lパチスロ 機動戦士ガンダムSEED,18,"-3,096","4,510",77.1%,-,-,-
スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,877,"-3,100","4,818",78.6%,-,-,-
スマスロモンキーターンV,714,"-3,101","6,960",85.1%,-,-,-
スマスロ 緑ドン VIVA!情熱南米編 REVIVAL,693,"-3,103","2,604",60.3%,-,-,-
スマスロモンキーターンV,711,"-3,196","5,187",79.5%,-,-,-
Lルパン三世 大航海者の秘宝,1345,"-3,287","3,144",65.2%,-,-,-
スマスロ モンスターハンターライズ,664,"-3,289","5,303",79.3%,-,-,-
L東京喰種,857,"-3,290","4,760",77%,-,-,-
Lスマスロ北斗の拳,46,"-3,405","6,067",81.3%,33,10,1/141
L ToLOVEるダークネス,23,"-3,594","6,780",82.3%,-,-,-
L東京喰種,851,"-3,595","5,458",78%,-,-,-
吉宗,884,"-3,692","3,910",68.5%,-,-,-
吉宗,866,"-4,081","7,255",81.2%,-,-,-
Lスマスロ北斗の拳,39,"-4,085","4,238",67.9%,12,6,1/235
L東京喰種,843,"-4,285","6,092",76.6%,-,-,-
Lパチスロからくりサーカス,110,"-4,292","5,437",73.7%,-,-,-
スマスロ ゴッドイーター リザレクション,635,"-4,906","6,669",75.5%,-,-,-
吉宗,862,"-5,110","4,786",64.4%,-,-,-
L東京喰種,853,"-5,112","6,116",72.1%,-,-,-
L島娘,1387,"-5,388","4,782",62.4%,-,-,-
L島娘,1386,"-5,394","7,421",75.8%,-,-,-
Lパチスロ革命機ヴァルヴレイヴ,90,"-5,602","5,559",66.4%,-,-,-
L東京喰種,854,"-6,093","7,898",74.3%,-,-,-
L島娘,1388,"-6,582","4,435",50.5%,-,-,-
