id,store_name,日付,機種,台番,差枚,G数,BB,RB,合成,updated_at
381714,エスパス新宿歌舞伎町,2025-06-21,Lパチスロ革命機ヴァルヴレイヴ,85,13099,8149,0,0,-,2025-12-26 09:17:57
381715,エスパス新宿歌舞伎町,2025-06-21,スマスロ モンスターハンターライズ,680,11300,8127,0,0,-,2025-12-26 09:17:57
381716,エスパス新宿歌舞伎町,2025-06-21,スマスロ ゴッドイーター リザレクション,645,10098,4285,0,0,-,2025-12-26 09:17:57
381717,エスパス新宿歌舞伎町,2025-06-21,L ToLOVEるダークネス TRANCE ver.8.7,27,9127,7808,0,0,-,2025-12-26 09:17:57
381718,エスパス新宿歌舞伎町,2025-06-21,L東京喰種,850,9007,6915,0,0,-,2025-12-26 09:17:57
381719,エスパス新宿歌舞伎町,2025-06-21,Lパチスロからくりサーカス,112,8406,6263,0,0,-,2025-12-26 09:17:57
381720,エスパス新宿歌舞伎町,2025-06-21,スマスロ デビルメイクライ5 スタイリッシュトライブ,1,8296,6869,0,0,-,2025-12-26 09:17:57
381721,エスパス新宿歌舞伎町,2025-06-21,Lパチスロ かぐや様は告らせたい,125,8223,8615,0,0,-,2025-12-26 09:17:57
381722,エスパス新宿歌舞伎町,2025-06-21,スマスロ モンスターハンターライズ,664,7913,6967,0,0,-,2025-12-26 09:17:57
381723,エスパス新宿歌舞伎町,2025-06-21,スマスロ モンスターハンターライズ,669,7891,7926,0,0,-,2025-12-26 09:17:57
381724,エスパス新宿歌舞伎町,2025-06-21,スマスロ 緑ドン VIVA!情熱南米編 REVIVAL,698,7818,5147,0,0,-,2025-12-26 09:17:57
381725,エスパス新宿歌舞伎町,2025-06-21,Lパチスロからくりサーカス,108,7395,5040,0,0,-,2025-12-26 09:17:57
381726,エスパス新宿歌舞伎町,2025-06-21,スマスロ スーパーブラックジャック,815,7389,4475,0,0,-,2025-12-26 09:17:57
381727,エスパス新宿歌舞伎町,2025-06-21,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,706,7315,8825,0,0,-,2025-12-26 09:17:57
381728,エスパス新宿歌舞伎町,2025-06-21,スマスロ ゴッドイーター リザレクション,635,7313,6251,0,0,-,2025-12-26 09:17:57
381729,エスパス新宿歌舞伎町,2025-06-21,Lスマスロ北斗の拳,61,6927,6176,95,7,1/61,2025-12-26 09:17:57
381730,エスパス新宿歌舞伎町,2025-06-21,L戦国乙女４　戦乱に閃く炯眼の軍師,837,6887,7477,0,0,-,2025-12-26 09:17:57
381731,エスパス新宿歌舞伎町,2025-06-21,スマスロ アイドルマスター ミリオンライブ！ネクストプロローグ,1335,6729,3652,0,0,-,2025-12-26 09:17:57
381732,エスパス新宿歌舞伎町,2025-06-21,スマスロ 緑ドン VIVA!情熱南米編 REVIVAL,696,6685,4352,0,0,-,2025-12-26 09:17:57
381733,エスパス新宿歌舞伎町,2025-06-21,スマスロ スーパーブラックジャック,807,6593,5120,0,0,-,2025-12-26 09:17:57
381734,エスパス新宿歌舞伎町,2025-06-21,スマスロ ギルティクラウン2,821,6514,3509,0,0,-,2025-12-26 09:17:57
381735,エスパス新宿歌舞伎町,2025-06-21,Lパチスロからくりサーカス,100,6514,5976,0,0,-,2025-12-26 09:17:57
381736,エスパス新宿歌舞伎町,2025-06-21,スマスロ モンスターハンターライズ,674,6218,5926,0,0,-,2025-12-26 09:17:57
381737,エスパス新宿歌舞伎町,2025-06-21,スマスロ モンスターハンターライズ,683,6213,6223,0,0,-,2025-12-26 09:17:57
381738,エスパス新宿歌舞伎町,2025-06-21,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,876,5613,3963,0,0,-,2025-12-26 09:17:57
381739,エスパス新宿歌舞伎町,2025-06-21,吉宗,884,5608,8983,0,0,-,2025-12-26 09:17:57
381740,エスパス新宿歌舞伎町,2025-06-21,Lスマスロ北斗の拳,67,5513,8380,99,27,1/67,2025-12-26 09:17:57
381741,エスパス新宿歌舞伎町,2025-06-21,スマスロ スーパーブラックジャック,811,5513,5039,0,0,-,2025-12-26 09:17:57
381742,エスパス新宿歌舞伎町,2025-06-21,沖ドキ！BLACK,1307,5510,4348,0,0,-,2025-12-26 09:17:57
381743,エスパス新宿歌舞伎町,2025-06-21,Lパチスロ かぐや様は告らせたい,123,5399,6575,0,0,-,2025-12-26 09:17:57
381744,エスパス新宿歌舞伎町,2025-06-21,Lソードアート・オンライン,1409,5198,7847,0,0,-,2025-12-26 09:17:57
381745,エスパス新宿歌舞伎町,2025-06-21,L東京喰種,849,5198,7462,0,0,-,2025-12-26 09:17:57
381746,エスパス新宿歌舞伎町,2025-06-21,L ToLOVEるダークネス TRANCE ver.8.7,30,5194,7273,0,0,-,2025-12-26 09:17:57
381747,エスパス新宿歌舞伎町,2025-06-21,Lパチスロからくりサーカス,114,5119,4510,0,0,-,2025-12-26 09:17:57
381748,エスパス新宿歌舞伎町,2025-06-21,スマスロ モンスターハンターライズ,663,5020,7445,0,0,-,2025-12-26 09:17:57
381749,エスパス新宿歌舞伎町,2025-06-21,スマスロ モンスターハンターライズ,665,4895,6181,0,0,-,2025-12-26 09:17:57
381750,エスパス新宿歌舞伎町,2025-06-21,Lパチスロからくりサーカス,151,4716,6127,0,0,-,2025-12-26 09:17:57
381751,エスパス新宿歌舞伎町,2025-06-21,Lパチスロ 機動戦士ガンダムSEED,22,4712,2508,0,0,-,2025-12-26 09:17:57
381752,エスパス新宿歌舞伎町,2025-06-21,Lパチスロ かぐや様は告らせたい,144,4710,7230,0,0,-,2025-12-26 09:17:57
381753,エスパス新宿歌舞伎町,2025-06-21,L ToLOVEるダークネス TRANCE ver.8.7,28,4701,7927,0,0,-,2025-12-26 09:17:57
381754,エスパス新宿歌舞伎町,2025-06-21,Lパチスロからくりサーカス,97,4594,7002,0,0,-,2025-12-26 09:17:57
