id,store_name,日付,機種,台番,差枚,G数,BB,RB,合成,updated_at
21536,エスパス上野新館,2025-03-03,Lパチスロ かぐや様は告らせたい,2199,14916,8727,0,0,-,2025-12-26 09:17:42
21537,エスパス上野新館,2025-03-03,Lパチスロ かぐや様は告らせたい,2201,14005,6572,0,0,-,2025-12-26 09:17:42
21538,エスパス上野新館,2025-03-03,スマスロ 七つの魔剣が支配する,2271,12397,4998,0,0,-,2025-12-26 09:17:42
21539,エスパス上野新館,2025-03-03,スマスロ ゴッドイーター リザレクション,2251,7791,2731,0,0,-,2025-12-26 09:17:42
21540,エスパス上野新館,2025-03-03,スマスロ ゴッドイーター リザレクション,2253,7632,3503,0,0,-,2025-12-26 09:17:42
21541,エスパス上野新館,2025-03-03,スマスロ ゴッドイーター リザレクション,2250,6921,4846,0,0,-,2025-12-26 09:17:42
21542,エスパス上野新館,2025-03-03,Lパチスロ ありふれた職業で世界最強,2266,6301,2576,0,0,-,2025-12-26 09:17:42
21543,エスパス上野新館,2025-03-03,スマスロ バイオハザード5,2189,5992,8009,0,0,-,2025-12-26 09:17:42
21544,エスパス上野新館,2025-03-03,L東京喰種,2163,5795,5950,0,0,-,2025-12-26 09:17:42
21545,エスパス上野新館,2025-03-03,スマスロ聖戦士ダンバイン,3059,5520,2216,0,0,-,2025-12-26 09:17:42
21546,エスパス上野新館,2025-03-03,L東京喰種,2164,5121,7234,0,0,-,2025-12-26 09:17:42
21547,エスパス上野新館,2025-03-03,Lスマスロ北斗の拳,2225,4591,8886,96,26,1/73,2025-12-26 09:17:42
21548,エスパス上野新館,2025-03-03,L東京喰種,2161,4316,6160,0,0,-,2025-12-26 09:17:42
21549,エスパス上野新館,2025-03-03,Lスマスロ北斗の拳,2216,4098,7258,86,14,1/73,2025-12-26 09:17:42
21550,エスパス上野新館,2025-03-03,Lパチスロ かぐや様は告らせたい,2198,4097,7545,0,0,-,2025-12-26 09:17:42
21551,エスパス上野新館,2025-03-03,チバリヨ2,2080,3921,2312,0,0,-,2025-12-26 09:17:42
21552,エスパス上野新館,2025-03-03,Lスマスロ北斗の拳,2211,3918,8946,91,18,1/82,2025-12-26 09:17:42
21553,エスパス上野新館,2025-03-03,Lスマスロ北斗の拳,2231,3822,5758,69,9,1/74,2025-12-26 09:17:42
21554,エスパス上野新館,2025-03-03,Lスマスロ北斗の拳,2220,3704,6188,67,15,1/75,2025-12-26 09:17:42
21555,エスパス上野新館,2025-03-03,Lパチスロ炎炎ノ消防隊,3097,3607,2074,0,0,-,2025-12-26 09:17:42
21556,エスパス上野新館,2025-03-03,L南国育ち,2061,3604,831,0,0,-,2025-12-26 09:17:42
21557,エスパス上野新館,2025-03-03,Lスマスロ北斗の拳,2228,3510,6039,70,13,1/73,2025-12-26 09:17:42
21558,エスパス上野新館,2025-03-03,Lスマスロ北斗の拳,2232,3299,9036,88,25,1/80,2025-12-26 09:17:42
21559,エスパス上野新館,2025-03-03,Lパチスロ かぐや様は告らせたい,2197,3215,7503,0,0,-,2025-12-26 09:17:42
21560,エスパス上野新館,2025-03-03,沖ドキ！BLACK,2071,3116,6193,0,0,-,2025-12-26 09:17:42
21561,エスパス上野新館,2025-03-03,スマスロモンキーターンV,2242,3020,5799,0,0,-,2025-12-26 09:17:42
21562,エスパス上野新館,2025-03-03,スマスロ モンスターハンターライズ,2138,2898,7979,0,0,-,2025-12-26 09:17:42
21563,エスパス上野新館,2025-03-03,Lパチスロ ダンベル何キロ持てる？,2263,2806,4267,0,0,-,2025-12-26 09:17:42
21564,エスパス上野新館,2025-03-03,L ToLOVEるダークネス,2193,2709,6150,0,0,-,2025-12-26 09:17:42
21565,エスパス上野新館,2025-03-03,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,3100,2621,5082,0,0,-,2025-12-26 09:17:42
21566,エスパス上野新館,2025-03-03,スマスロモンキーターンV,2237,2621,6205,0,0,-,2025-12-26 09:17:42
21567,エスパス上野新館,2025-03-03,Lルパン三世 大航海者の秘宝,2063,2617,5872,0,0,-,2025-12-26 09:17:42
21568,エスパス上野新館,2025-03-03,Sister Quest,2204,2516,5025,0,0,-,2025-12-26 09:17:42
21569,エスパス上野新館,2025-03-03,スマスロ スーパーブラックジャック,2256,2508,2891,0,0,-,2025-12-26 09:17:42
21570,エスパス上野新館,2025-03-03,パチスロ　甲鉄城のカバネリ,3105,2403,3501,0,0,-,2025-12-26 09:17:42
21571,エスパス上野新館,2025-03-03,この素晴らしい世界に祝福を！,3063,2301,3607,0,0,-,2025-12-26 09:17:42
21572,エスパス上野新館,2025-03-03,マイジャグラーV,2018,2215,8048,33,33,1/122,2025-12-26 09:17:42
21573,エスパス上野新館,2025-03-03,沖ドキ！ＧＯＬＤ-30,2074,2215,2409,0,0,-,2025-12-26 09:17:42
21574,エスパス上野新館,2025-03-03,マイジャグラーV,2015,2209,6180,29,22,1/121,2025-12-26 09:17:42
21575,エスパス上野新館,2025-03-03,沖ドキ！ＧＯＬＤ-30,2090,2102,2824,0,0,-,2025-12-26 09:17:42
21576,エスパス上野新館,2025-03-03,Lスマスロ北斗の拳,2230,2002,4144,50,5,1/75,2025-12-26 09:17:42
21577,エスパス上野新館,2025-03-03,L東京喰種,2159,1916,5568,0,0,-,2025-12-26 09:17:42
21578,エスパス上野新館,2025-03-03,L犬夜叉2,3053,1809,1504,0,0,-,2025-12-26 09:17:42
21579,エスパス上野新館,2025-03-03,SアイムジャグラーＥＸ,2096,1804,9000,36,38,1/122,2025-12-26 09:17:42
21580,エスパス上野新館,2025-03-03,Lパチスロ革命機ヴァルヴレイヴ,2264,1713,2377,0,0,-,2025-12-26 09:17:42
21581,エスパス上野新館,2025-03-03,SアイムジャグラーＥＸ,2105,1707,7397,30,32,1/119,2025-12-26 09:17:42
21582,エスパス上野新館,2025-03-03,ウルトラミラクルジャグラー,2037,1700,7168,0,0,-,2025-12-26 09:17:42
21583,エスパス上野新館,2025-03-03,A-SLOT+ ディスクアップ ULTRAREMIX,3007,1610,4108,17,9,1/158,2025-12-26 09:17:42
21584,エスパス上野新館,2025-03-03,マイジャグラーV,2017,1604,5454,26,16,1/130,2025-12-26 09:17:42
21585,エスパス上野新館,2025-03-03,マイジャグラーV,2117,1516,6616,24,36,1/110,2025-12-26 09:17:42
21586,エスパス上野新館,2025-03-03,ハッピージャグラーＶＩＩＩ,2005,1514,7406,35,24,1/126,2025-12-26 09:17:42
21587,エスパス上野新館,2025-03-03,Lパチスロからくりサーカス,2173,1514,2132,0,0,-,2025-12-26 09:17:42
21588,エスパス上野新館,2025-03-03,SアイムジャグラーＥＸ,2116,1509,2716,13,13,1/104,2025-12-26 09:17:42
21589,エスパス上野新館,2025-03-03,ファンキージャグラー２ＫＴ,2032,1508,4716,24,13,1/127,2025-12-26 09:17:42
21590,エスパス上野新館,2025-03-03,Lスマスロ北斗の拳,2222,1507,8894,76,28,1/86,2025-12-26 09:17:42
21591,エスパス上野新館,2025-03-03,Lパチスロ炎炎ノ消防隊,3098,1507,851,0,0,-,2025-12-26 09:17:42
21592,エスパス上野新館,2025-03-03,SアイムジャグラーＥＸ,2104,1505,7351,32,24,1/131,2025-12-26 09:17:42
21593,エスパス上野新館,2025-03-03,Lゴジラ対エヴァンゲリオン,3029,1407,1187,0,0,-,2025-12-26 09:17:42
