id,store_name,日付,機種,台番,差枚,G数,BB,RB,合成,updated_at
29931,エスパス上野新館,2025-03-27,L ToLOVEるダークネス,2195,11698,4511,0,0,-,2025-12-26 09:17:42
29932,エスパス上野新館,2025-03-27,Lパチスロ革命機ヴァルヴレイヴ,2154,8096,5809,0,0,-,2025-12-26 09:17:42
29933,エスパス上野新館,2025-03-27,Lスマスロ北斗の拳,2212,7832,9050,118,9,1/71,2025-12-26 09:17:42
29934,エスパス上野新館,2025-03-27,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,3046,6720,3424,0,0,-,2025-12-26 09:17:42
29935,エスパス上野新館,2025-03-27,Lパチスロ閃乱カグラ2 SHINOVI MASTER,3027,5899,3396,0,0,-,2025-12-26 09:17:42
29936,エスパス上野新館,2025-03-27,L東京喰種,2162,5615,7338,0,0,-,2025-12-26 09:17:42
29937,エスパス上野新館,2025-03-27,スマスロモンキーターンV,2239,4213,3895,0,0,-,2025-12-26 09:17:42
29938,エスパス上野新館,2025-03-27,Lスマスロ　バイオハザード：ヴェンデッタ,3037,4207,1589,0,0,-,2025-12-26 09:17:42
29939,エスパス上野新館,2025-03-27,スマスロ モンスターハンターライズ,2190,3708,5398,0,0,-,2025-12-26 09:17:42
29940,エスパス上野新館,2025-03-27,L主役は銭形４,3032,3703,2370,0,0,-,2025-12-26 09:17:42
29941,エスパス上野新館,2025-03-27,沖ドキ！ＧＯＬＤ-30,2085,3602,4101,0,0,-,2025-12-26 09:17:42
29942,エスパス上野新館,2025-03-27,Lパチスロからくりサーカス,2168,3503,7862,0,0,-,2025-12-26 09:17:42
29943,エスパス上野新館,2025-03-27,L東京喰種,2164,3418,5712,0,0,-,2025-12-26 09:17:42
29944,エスパス上野新館,2025-03-27,L ToLOVEるダークネス,2193,3396,4926,0,0,-,2025-12-26 09:17:42
29945,エスパス上野新館,2025-03-27,A-SLOT+ ディスクアップ ULTRAREMIX,3007,2904,7192,30,12,1/171,2025-12-26 09:17:42
