id,store_name,日付,機種,台番,差枚,G数,BB,RB,合成,updated_at
7301,エスパス上野新館,2025-01-22,チバリヨ2,2081,11706,5052,0,0,-,2025-12-26 09:17:41
7302,エスパス上野新館,2025-01-22,スマスロ モンスターハンターライズ,2135,9419,1875,0,0,-,2025-12-26 09:17:41
7303,エスパス上野新館,2025-01-22,スマスロ 七つの魔剣が支配する,2060,7204,6495,0,0,-,2025-12-26 09:17:41
7304,エスパス上野新館,2025-01-22,スマスロ モンスターハンターライズ,2137,7202,2476,0,0,-,2025-12-26 09:17:41
7305,エスパス上野新館,2025-01-22,Lスマスロ北斗の拳,2230,7013,9079,112,20,1/69,2025-12-26 09:17:41
7306,エスパス上野新館,2025-01-22,Lパチスロ革命機ヴァルヴレイヴ,2176,6097,3125,0,0,-,2025-12-26 09:17:41
7307,エスパス上野新館,2025-01-22,スマスロ モンスターハンターライズ,2191,5395,3780,0,0,-,2025-12-26 09:17:41
7308,エスパス上野新館,2025-01-22,Lスマスロ北斗の拳,2226,5121,8985,98,28,1/71,2025-12-26 09:17:41
7309,エスパス上野新館,2025-01-22,L主役は銭形４,3034,4418,2356,0,0,-,2025-12-26 09:17:41
7310,エスパス上野新館,2025-01-22,Lパチスロ ダンベル何キロ持てる？,2263,4416,3688,0,0,-,2025-12-26 09:17:41
7311,エスパス上野新館,2025-01-22,Lスマスロ北斗の拳,2211,4010,9376,98,26,1/76,2025-12-26 09:17:41
7312,エスパス上野新館,2025-01-22,スマスロモンキーターンV,2240,4003,5756,0,0,-,2025-12-26 09:17:41
7313,エスパス上野新館,2025-01-22,Lスマスロ北斗の拳,2210,3413,9764,102,26,1/76,2025-12-26 09:17:41
7314,エスパス上野新館,2025-01-22,Lパチスロからくりサーカス,2164,3328,4203,0,0,-,2025-12-26 09:17:41
7315,エスパス上野新館,2025-01-22,スマスロモンキーターンV,2243,3304,5481,0,0,-,2025-12-26 09:17:41
7316,エスパス上野新館,2025-01-22,マイジャグラーV,2145,3297,7542,39,24,1/120,2025-12-26 09:17:41
7317,エスパス上野新館,2025-01-22,沖ドキ！ＧＯＬＤ-30,2089,3296,1966,0,0,-,2025-12-26 09:17:41
7318,エスパス上野新館,2025-01-22,スマスロ頭文字D 2nd,3109,3014,4318,0,0,-,2025-12-26 09:17:41
7319,エスパス上野新館,2025-01-22,SアイムジャグラーＥＸ,2096,2900,8039,39,26,1/124,2025-12-26 09:17:41
7320,エスパス上野新館,2025-01-22,Lにゃんこ大戦争 超神速,2184,2813,1785,0,0,-,2025-12-26 09:17:41
7321,エスパス上野新館,2025-01-22,スマスロ モンスターハンターライズ,2136,2802,4625,0,0,-,2025-12-26 09:17:41
7322,エスパス上野新館,2025-01-22,パチスロ　甲鉄城のカバネリ,3104,2601,2690,0,0,-,2025-12-26 09:17:41
7323,エスパス上野新館,2025-01-22,押忍！番長4,3092,2596,1813,0,0,-,2025-12-26 09:17:41
7324,エスパス上野新館,2025-01-22,スマスロ 一方通行 とある魔術の禁書目録,2270,2510,1952,0,0,-,2025-12-26 09:17:41
7325,エスパス上野新館,2025-01-22,Lパチスロからくりサーカス,2167,2422,6778,0,0,-,2025-12-26 09:17:41
7326,エスパス上野新館,2025-01-22,スマスロ モンスターハンターライズ,2192,2406,2597,0,0,-,2025-12-26 09:17:41
7327,エスパス上野新館,2025-01-22,スマスロモンキーターンV,2242,2403,6781,0,0,-,2025-12-26 09:17:41
7328,エスパス上野新館,2025-01-22,沖ドキ！ＧＯＬＤ-30,2086,2215,4190,0,0,-,2025-12-26 09:17:41
7329,エスパス上野新館,2025-01-22,沖ドキ！ＧＯＬＤ-30,2087,1995,2882,0,0,-,2025-12-26 09:17:41
7330,エスパス上野新館,2025-01-22,沖ドキ！ＧＯＬＤ-30,2073,1912,1042,0,0,-,2025-12-26 09:17:41
7331,エスパス上野新館,2025-01-22,沖ドキ！ＧＯＬＤ-30,2074,1909,1459,0,0,-,2025-12-26 09:17:41
7332,エスパス上野新館,2025-01-22,沖ドキ!ゴージャス 30Φ,2083,1805,3303,0,0,-,2025-12-26 09:17:41
7333,エスパス上野新館,2025-01-22,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,3046,1801,2321,0,0,-,2025-12-26 09:17:41
7334,エスパス上野新館,2025-01-22,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,3045,1703,4370,0,0,-,2025-12-26 09:17:41
7335,エスパス上野新館,2025-01-22,L ＨＥＹ！エリートサラリーマン鏡,3055,1606,4475,0,0,-,2025-12-26 09:17:41
7336,エスパス上野新館,2025-01-22,L主役は銭形４,3033,1604,1348,0,0,-,2025-12-26 09:17:41
