id,store_name,日付,機種,台番,差枚,G数,BB,RB,合成,updated_at
42706,エスパス上野新館,2025-05-01,吉宗,2199,8103,7663,0,0,-,2025-12-26 09:17:43
42707,エスパス上野新館,2025-05-01,スマスロ モンスターハンターライズ,2140,6691,7106,0,0,-,2025-12-26 09:17:43
42708,エスパス上野新館,2025-05-01,スマスロ ゴッドイーター リザレクション,2247,5511,2753,0,0,-,2025-12-26 09:17:43
42709,エスパス上野新館,2025-05-01,スマスロ スーパーブラックジャック,2273,5406,5682,0,0,-,2025-12-26 09:17:43
42710,エスパス上野新館,2025-05-01,スマスロモンキーターンV,2240,4989,7074,0,0,-,2025-12-26 09:17:43
42711,エスパス上野新館,2025-05-01,Lスマスロ北斗の拳,2223,3815,1785,39,2,1/44,2025-12-26 09:17:43
42712,エスパス上野新館,2025-05-01,Lパチスロ かぐや様は告らせたい,2264,3702,2506,0,0,-,2025-12-26 09:17:43
42713,エスパス上野新館,2025-05-01,沖ドキ!ゴージャス 30Φ,2083,3698,1827,0,0,-,2025-12-26 09:17:43
42714,エスパス上野新館,2025-05-01,L ToLOVEるダークネス,2155,3606,5078,0,0,-,2025-12-26 09:17:43
42715,エスパス上野新館,2025-05-01,Lうしおととら 白面決戦,2263,3590,5091,0,0,-,2025-12-26 09:17:43
42716,エスパス上野新館,2025-05-01,Lスマスロ北斗の拳,2218,3514,2080,40,2,1/50,2025-12-26 09:17:43
42717,エスパス上野新館,2025-05-01,スマスロ スーパーブラックジャック,2257,3502,5882,0,0,-,2025-12-26 09:17:43
42718,エスパス上野新館,2025-05-01,Lスマスロ北斗の拳,2221,3422,1930,39,2,1/47,2025-12-26 09:17:43
42719,エスパス上野新館,2025-05-01,Lスマスロ北斗の拳,2215,3209,1337,30,3,1/41,2025-12-26 09:17:43
42720,エスパス上野新館,2025-05-01,L ToLOVEるダークネス,2156,3203,2375,0,0,-,2025-12-26 09:17:43
42721,エスパス上野新館,2025-05-01,スマスロ頭文字D 2nd,3110,3202,3053,0,0,-,2025-12-26 09:17:43
42722,エスパス上野新館,2025-05-01,スマスロ モンスターハンターライズ,2135,3114,6994,0,0,-,2025-12-26 09:17:43
42723,エスパス上野新館,2025-05-01,マイジャグラーV,2145,2900,7103,34,30,1/111,2025-12-26 09:17:43
42724,エスパス上野新館,2025-05-01,マイジャグラーV,2029,2813,8903,37,38,1/119,2025-12-26 09:17:43
42725,エスパス上野新館,2025-05-01,ミスタージャグラー,2005,2713,6669,0,0,-,2025-12-26 09:17:43
42726,エスパス上野新館,2025-05-01,吉宗,2198,2407,6709,0,0,-,2025-12-26 09:17:43
42727,エスパス上野新館,2025-05-01,Lパチスロからくりサーカス,2169,2316,5418,0,0,-,2025-12-26 09:17:43
42728,エスパス上野新館,2025-05-01,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,3049,2212,1385,0,0,-,2025-12-26 09:17:43
42729,エスパス上野新館,2025-05-01,L ToLOVEるダークネス,2154,2207,2631,0,0,-,2025-12-26 09:17:43
42730,エスパス上野新館,2025-05-01,Lスマスロ北斗の拳,2067,2110,1885,30,3,1/57,2025-12-26 09:17:43
42731,エスパス上野新館,2025-05-01,パチスロ　ディスクアップ２,3023,2107,6849,29,16,1/152,2025-12-26 09:17:43
42732,エスパス上野新館,2025-05-01,ファンキージャグラー２ＫＴ,2030,2101,7249,37,21,1/125,2025-12-26 09:17:43
42733,エスパス上野新館,2025-05-01,マイジャグラーV,2018,2001,7845,36,25,1/129,2025-12-26 09:17:43
42734,エスパス上野新館,2025-05-01,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,3046,2001,1945,0,0,-,2025-12-26 09:17:43
42735,エスパス上野新館,2025-05-01,スマスロ ゴッドイーター リザレクション,2248,2000,2474,0,0,-,2025-12-26 09:17:43
42736,エスパス上野新館,2025-05-01,沖ドキ！ＧＯＬＤ-30,2087,1911,2408,0,0,-,2025-12-26 09:17:43
42737,エスパス上野新館,2025-05-01,回胴黙示録カイジ 狂宴,2063,1809,1831,0,0,-,2025-12-26 09:17:43
42738,エスパス上野新館,2025-05-01,スマスロ頭文字D 2nd,3109,1808,1127,0,0,-,2025-12-26 09:17:43
42739,エスパス上野新館,2025-05-01,Lスマスロ北斗の拳,2225,1807,2416,34,3,1/65,2025-12-26 09:17:43
42740,エスパス上野新館,2025-05-01,SアイムジャグラーＥＸ,2108,1803,6928,27,33,1/115,2025-12-26 09:17:43
42741,エスパス上野新館,2025-05-01,A-SLOT+ ディスクアップ ULTRAREMIX,3074,1802,6818,27,15,1/162,2025-12-26 09:17:43
42742,エスパス上野新館,2025-05-01,ジャグラーガールズSS,2042,1710,7367,0,0,-,2025-12-26 09:17:43
42743,エスパス上野新館,2025-05-01,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,2181,1701,7326,0,0,-,2025-12-26 09:17:43
42744,エスパス上野新館,2025-05-01,スマスロモンキーターンV,2238,1604,5623,0,0,-,2025-12-26 09:17:43
42745,エスパス上野新館,2025-05-01,SアイムジャグラーＥＸ,2098,1602,3072,14,16,1/102,2025-12-26 09:17:43
42746,エスパス上野新館,2025-05-01,L東京喰種,2162,1601,4131,0,0,-,2025-12-26 09:17:43
42747,エスパス上野新館,2025-05-01,マイジャグラーV,2125,1601,8552,38,30,1/126,2025-12-26 09:17:43
42748,エスパス上野新館,2025-05-01,SアイムジャグラーＥＸ,2099,1516,6263,29,18,1/133,2025-12-26 09:17:43
42749,エスパス上野新館,2025-05-01,スマスロ モンスターハンターライズ,2193,1404,4249,0,0,-,2025-12-26 09:17:43
42750,エスパス上野新館,2025-05-01,ハッピージャグラーＶＩＩＩ,2036,1400,5827,29,14,1/136,2025-12-26 09:17:43
42751,エスパス上野新館,2025-05-01,スマスロ スーパーブラックジャック,2258,1395,5710,0,0,-,2025-12-26 09:17:43
42752,エスパス上野新館,2025-05-01,沖ドキ！ＧＯＬＤ-30,2075,1316,1453,0,0,-,2025-12-26 09:17:43
42753,エスパス上野新館,2025-05-01,スマスロ モンスターハンターライズ,2136,1310,4573,0,0,-,2025-12-26 09:17:43
42754,エスパス上野新館,2025-05-01,Lパチスロ ダンベル何キロ持てる？,3091,1209,3422,0,0,-,2025-12-26 09:17:43
42755,エスパス上野新館,2025-05-01,沖ドキ!ゴージャス 30Φ,2082,1209,5511,0,0,-,2025-12-26 09:17:43
42756,エスパス上野新館,2025-05-01,SアイムジャグラーＥＸ,2102,1112,4413,23,8,1/142,2025-12-26 09:17:43
42757,エスパス上野新館,2025-05-01,Lゴジラ,2060,1109,2280,0,0,-,2025-12-26 09:17:43
42758,エスパス上野新館,2025-05-01,マイジャグラーV,2023,1109,4840,23,14,1/131,2025-12-26 09:17:43
42759,エスパス上野新館,2025-05-01,ゴーゴージャグラー３,2056,1109,3588,19,10,1/124,2025-12-26 09:17:43
