id,store_name,日付,機種,台番,差枚,G数,BB,RB,合成,updated_at
101965,エスパス上野新館,2025-10-07,Lパチスロ かぐや様は告らせたい,2265,11400,5046,0,0,-,2025-12-26 09:17:45
101966,エスパス上野新館,2025-10-07,Lソードアート・オンライン,3056,8125,7667,0,0,-,2025-12-26 09:17:45
101967,エスパス上野新館,2025-10-07,いざ！番長,2170,7678,6563,0,0,-,2025-12-26 09:17:45
101968,エスパス上野新館,2025-10-07,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,3049,6309,1995,0,0,-,2025-12-26 09:17:45
101969,エスパス上野新館,2025-10-07,L聖闘士星矢 海皇覚醒 CUSTOM EDITION,3093,6124,3184,0,0,-,2025-12-26 09:17:45
101970,エスパス上野新館,2025-10-07,Lスマスロ北斗の拳,2272,6123,5381,76,11,1/62,2025-12-26 09:17:45
101971,エスパス上野新館,2025-10-07,Lソードアート・オンライン,3055,4695,6876,0,0,-,2025-12-26 09:17:45
101972,エスパス上野新館,2025-10-07,スマスロ モンスターハンターライズ,2188,4594,2306,0,0,-,2025-12-26 09:17:45
101973,エスパス上野新館,2025-10-07,スマスロ新鬼武者3,2140,4313,6897,0,0,-,2025-12-26 09:17:45
101974,エスパス上野新館,2025-10-07,Lスマスロ北斗の拳,2221,4311,4763,64,11,1/64,2025-12-26 09:17:45
101975,エスパス上野新館,2025-10-07,スマスロ バベル,3096,4006,3343,0,0,-,2025-12-26 09:17:45
101976,エスパス上野新館,2025-10-07,L東京喰種,2220,3989,6635,0,0,-,2025-12-26 09:17:45
101977,エスパス上野新館,2025-10-07,マイジャグラーV,2018,3796,7468,43,24,1/111,2025-12-26 09:17:45
101978,エスパス上野新館,2025-10-07,L聖闘士星矢 海皇覚醒 CUSTOM EDITION,3092,3715,1264,0,0,-,2025-12-26 09:17:45
101979,エスパス上野新館,2025-10-07,Lソードアート・オンライン,3053,3501,5101,0,0,-,2025-12-26 09:17:45
101980,エスパス上野新館,2025-10-07,スマスロ新鬼武者3,2137,3320,7498,0,0,-,2025-12-26 09:17:45
101981,エスパス上野新館,2025-10-07,沖ドキ！ＧＯＬＤ-30,2086,3299,3054,0,0,-,2025-12-26 09:17:45
