id,store_name,日付,機種,台番,差枚,G数,BB,RB,合成,updated_at
634844,マルハン亀有,2025-07-18,Lスマスロ北斗の拳,927,13600,7788,144,12,1/50,2025-12-26 09:18:07
634845,マルハン亀有,2025-07-18,Lパチスロ かぐや様は告らせたい,889,12000,6209,0,0,-,2025-12-26 09:18:07
634846,マルハン亀有,2025-07-18,スマスロ モンスターハンターライズ,596,11600,6596,0,0,-,2025-12-26 09:18:07
634847,マルハン亀有,2025-07-18,Lパチスロ かぐや様は告らせたい,874,11200,7759,0,0,-,2025-12-26 09:18:07
634848,マルハン亀有,2025-07-18,いざ！番長,605,9400,9256,0,0,-,2025-12-26 09:18:07
634849,マルハン亀有,2025-07-18,Lスマスロ北斗の拳,926,8000,7484,108,15,1/61,2025-12-26 09:18:07
634850,マルハン亀有,2025-07-18,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,615,7900,7587,0,0,-,2025-12-26 09:18:07
634851,マルハン亀有,2025-07-18,Lパチスロ炎炎ノ消防隊,965,7700,6374,0,0,-,2025-12-26 09:18:07
634852,マルハン亀有,2025-07-18,L ToLOVEるダークネス TRANCE ver.8.7,657,7600,5395,0,0,-,2025-12-26 09:18:07
634853,マルハン亀有,2025-07-18,スマスロ ゴッドイーター リザレクション,1018,7000,4300,0,0,-,2025-12-26 09:18:07
634854,マルハン亀有,2025-07-18,Lパチスロ かぐや様は告らせたい,872,6900,9014,0,0,-,2025-12-26 09:18:07
634855,マルハン亀有,2025-07-18,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,971,6800,6490,0,0,-,2025-12-26 09:18:07
634856,マルハン亀有,2025-07-18,Lパチスロ かぐや様は告らせたい,885,6700,6731,0,0,-,2025-12-26 09:18:07
634857,マルハン亀有,2025-07-18,スマスロ ゴッドイーター リザレクション,1013,6400,2820,0,0,-,2025-12-26 09:18:07
634858,マルハン亀有,2025-07-18,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,610,6200,6014,0,0,-,2025-12-26 09:18:07
634859,マルハン亀有,2025-07-18,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,970,5800,7096,0,0,-,2025-12-26 09:18:07
634860,マルハン亀有,2025-07-18,Lパチスロからくりサーカス,915,5600,6328,0,0,-,2025-12-26 09:18:07
634861,マルハン亀有,2025-07-18,スマスロモンキーターンV,636,5300,8800,0,0,-,2025-12-26 09:18:07
634862,マルハン亀有,2025-07-18,L戦国乙女４　戦乱に閃く炯眼の軍師,968,5300,6671,0,0,-,2025-12-26 09:18:07
634863,マルハン亀有,2025-07-18,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,973,5200,6548,0,0,-,2025-12-26 09:18:07
634864,マルハン亀有,2025-07-18,沖ドキ!ゴージャス 25Φ,676,5100,5445,0,0,-,2025-12-26 09:18:07
634865,マルハン亀有,2025-07-18,スマスロ モンスターハンターライズ,604,5000,6548,0,0,-,2025-12-26 09:18:07
634866,マルハン亀有,2025-07-18,L ToLOVEるダークネス TRANCE ver.8.7,658,4800,3758,0,0,-,2025-12-26 09:18:07
634867,マルハン亀有,2025-07-18,吉宗,859,4800,1998,0,0,-,2025-12-26 09:18:07
634868,マルハン亀有,2025-07-18,スマスロ スーパーブラックジャック,1024,4600,3921,0,0,-,2025-12-26 09:18:07
634869,マルハン亀有,2025-07-18,ファンキージャグラー２ＫＴ,752,4500,7449,42,32,1/101,2025-12-26 09:18:07
