id,store_name,日付,機種,台番,差枚,G数,BB,RB,合成,updated_at
584982,マルハン亀有,2025-04-02,スーパービンゴネオ,975,11900,991,0,0,-,2025-12-26 09:18:04
584983,マルハン亀有,2025-04-02,L東京喰種,846,10600,8400,0,0,-,2025-12-26 09:18:04
584984,マルハン亀有,2025-04-02,スマスロモンキーターンV,642,8900,7033,0,0,-,2025-12-26 09:18:04
584985,マルハン亀有,2025-04-02,Lスマスロ北斗の拳,913,7900,7109,104,13,1/61,2025-12-26 09:18:04
584986,マルハン亀有,2025-04-02,L ToLOVEるダークネス,589,7600,7067,0,0,-,2025-12-26 09:18:04
584987,マルハン亀有,2025-04-02,L東京喰種,845,7300,5430,0,0,-,2025-12-26 09:18:04
584988,マルハン亀有,2025-04-02,Lスマスロ北斗の拳,932,6300,7015,91,10,1/69,2025-12-26 09:18:04
584989,マルハン亀有,2025-04-02,スマスロモンキーターンV,641,6100,5534,0,0,-,2025-12-26 09:18:04
584990,マルハン亀有,2025-04-02,押忍！番長4,867,5900,4164,0,0,-,2025-12-26 09:18:04
584991,マルハン亀有,2025-04-02,スマスロ スーパーブラックジャック,656,5900,4854,0,0,-,2025-12-26 09:18:04
584992,マルハン亀有,2025-04-02,A-SLOT+ ディスクアップ ULTRAREMIX,1011,5700,6604,34,12,1/144,2025-12-26 09:18:04
584993,マルハン亀有,2025-04-02,Lスマスロ　キン肉マン～７人の悪魔超人編～,989,5500,4177,0,0,-,2025-12-26 09:18:04
584994,マルハン亀有,2025-04-02,スマスロ スーパーブラックジャック,654,5400,4582,0,0,-,2025-12-26 09:18:04
584995,マルハン亀有,2025-04-02,Lパチスロ革命機ヴァルヴレイヴ,1034,5100,4827,0,0,-,2025-12-26 09:18:04
584996,マルハン亀有,2025-04-02,L東京喰種,851,5000,7815,0,0,-,2025-12-26 09:18:04
584997,マルハン亀有,2025-04-02,沖ドキ!ゴージャス 25Φ,689,4700,2910,0,0,-,2025-12-26 09:18:04
584998,マルハン亀有,2025-04-02,スマスロ モンスターハンターライズ,598,4600,7323,0,0,-,2025-12-26 09:18:04
584999,マルハン亀有,2025-04-02,スマスロ ゴッドイーター リザレクション,1014,4000,5927,0,0,-,2025-12-26 09:18:04
585000,マルハン亀有,2025-04-02,Lスマスロ北斗の拳,933,3800,4828,59,11,1/69,2025-12-26 09:18:04
585001,マルハン亀有,2025-04-02,L ToLOVEるダークネス,591,3800,3451,0,0,-,2025-12-26 09:18:04
585002,マルハン亀有,2025-04-02,ゴーゴージャグラー３,700,3700,6581,41,22,1/104,2025-12-26 09:18:04
585003,マルハン亀有,2025-04-02,Lスマスロ北斗の拳,996,3500,9376,97,26,1/76,2025-12-26 09:18:04
585004,マルハン亀有,2025-04-02,L ToLOVEるダークネス,587,3300,3318,0,0,-,2025-12-26 09:18:04
585005,マルハン亀有,2025-04-02,ファンキージャグラー２ＫＴ,751,3200,6843,35,26,1/112,2025-12-26 09:18:04
585006,マルハン亀有,2025-04-02,L東京喰種,843,3100,7881,0,0,-,2025-12-26 09:18:04
585007,マルハン亀有,2025-04-02,スロット ゾンビランドサガ,619,3100,8364,0,0,-,2025-12-26 09:18:04
585008,マルハン亀有,2025-04-02,スロット Re:ゼロから始める異世界生活 season2,1009,3100,4911,0,0,-,2025-12-26 09:18:04
585009,マルハン亀有,2025-04-02,Lパチスロ シン・エヴァンゲリオン,617,3100,6401,0,0,-,2025-12-26 09:18:04
585010,マルハン亀有,2025-04-02,スマスロ ゴッドイーター リザレクション,1013,3100,2651,0,0,-,2025-12-26 09:18:04
585011,マルハン亀有,2025-04-02,Lパチスロからくりサーカス,917,2900,3224,0,0,-,2025-12-26 09:18:04
585012,マルハン亀有,2025-04-02,ゴーゴージャグラー３,699,2800,6702,36,22,1/116,2025-12-26 09:18:04
585013,マルハン亀有,2025-04-02,L戦国乙女４　戦乱に閃く炯眼の軍師,957,2700,1108,0,0,-,2025-12-26 09:18:04
585014,マルハン亀有,2025-04-02,Lパチスロ革命機ヴァルヴレイヴ,1038,2700,3472,0,0,-,2025-12-26 09:18:04
585015,マルハン亀有,2025-04-02,A-SLOT+ ディスクアップ ULTRAREMIX,1012,2600,4383,24,5,1/151,2025-12-26 09:18:04
585016,マルハン亀有,2025-04-02,Lスマスロ北斗の拳,999,2600,3050,48,5,1/58,2025-12-26 09:18:04
585017,マルハン亀有,2025-04-02,ハッピージャグラーＶＩＩＩ,784,2300,5312,28,19,1/113,2025-12-26 09:18:04
585018,マルハン亀有,2025-04-02,マイジャグラーV,739,2300,7823,35,27,1/126,2025-12-26 09:18:04
585019,マルハン亀有,2025-04-02,L 仮面ライダー電王,978,2200,1384,0,0,-,2025-12-26 09:18:04
585020,マルハン亀有,2025-04-02,SアイムジャグラーＥＸ,823,2200,6292,31,20,1/123,2025-12-26 09:18:04
585021,マルハン亀有,2025-04-02,Lにゃんこ大戦争 超神速,969,2200,2647,0,0,-,2025-12-26 09:18:04
585022,マルハン亀有,2025-04-02,Lスマスロ北斗の拳,927,2200,6948,68,11,1/88,2025-12-26 09:18:04
585023,マルハン亀有,2025-04-02,Lルパン三世 大航海者の秘宝,981,2200,4645,0,0,-,2025-12-26 09:18:04
