id,store_name,日付,機種,台番,差枚,G数,BB,RB,合成,updated_at
984037,マルハン亀有,2025-12-23,いざ！番長,587,-3300,6127,0,0,-,2025-12-28 09:39:50
984038,マルハン亀有,2025-12-23,いざ！番長,588,5500,6912,0,0,-,2025-12-28 09:39:50
984039,マルハン亀有,2025-12-23,いざ！番長,589,8900,8512,0,0,-,2025-12-28 09:39:50
984040,マルハン亀有,2025-12-23,いざ！番長,590,5100,7758,0,0,-,2025-12-28 09:39:50
984041,マルハン亀有,2025-12-23,いざ！番長,591,-200,5585,0,0,-,2025-12-28 09:39:50
984042,マルハン亀有,2025-12-23,いざ！番長,592,-400,7362,0,0,-,2025-12-28 09:39:50
984043,マルハン亀有,2025-12-23,いざ！番長,593,3900,6771,0,0,-,2025-12-28 09:39:50
984044,マルハン亀有,2025-12-23,いざ！番長,594,-2800,5328,0,0,-,2025-12-28 09:39:50
984045,マルハン亀有,2025-12-23,いざ！番長,595,-4100,4216,0,0,-,2025-12-28 09:39:50
984046,マルハン亀有,2025-12-23,いざ！番長,596,-2900,3749,0,0,-,2025-12-28 09:39:50
984047,マルハン亀有,2025-12-23,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,597,1900,6002,0,0,-,2025-12-28 09:39:50
984048,マルハン亀有,2025-12-23,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,598,0,1433,0,0,-,2025-12-28 09:39:50
984049,マルハン亀有,2025-12-23,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,599,900,2161,0,0,-,2025-12-28 09:39:50
984050,マルハン亀有,2025-12-23,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,600,0,0,0,0,-,2025-12-28 09:39:50
984051,マルハン亀有,2025-12-23,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,601,-1600,4482,0,0,-,2025-12-28 09:39:50
984052,マルハン亀有,2025-12-23,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,602,-600,510,0,0,-,2025-12-28 09:39:50
984053,マルハン亀有,2025-12-23,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,603,1300,7771,0,0,-,2025-12-28 09:39:50
984054,マルハン亀有,2025-12-23,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,604,-1700,4200,0,0,-,2025-12-28 09:39:50
984055,マルハン亀有,2025-12-23,Ｒｅ：ゼロから始める異世界生活,605,-1600,5283,0,0,-,2025-12-28 09:39:50
984056,マルハン亀有,2025-12-23,Ｒｅ：ゼロから始める異世界生活,606,-1500,6453,0,0,-,2025-12-28 09:39:50
984057,マルハン亀有,2025-12-23,Lアズールレーン THE ANIMATION,607,-1900,1633,0,0,-,2025-12-28 09:39:50
984058,マルハン亀有,2025-12-23,Lアズールレーン THE ANIMATION,608,-400,7136,0,0,-,2025-12-28 09:39:50
984059,マルハン亀有,2025-12-23,Lアズールレーン THE ANIMATION,609,-1000,1762,0,0,-,2025-12-28 09:39:50
984060,マルハン亀有,2025-12-23,Lアズールレーン THE ANIMATION,610,-1100,964,0,0,-,2025-12-28 09:39:50
984061,マルハン亀有,2025-12-23,Lパチスロ かぐや様は告らせたい,611,-300,534,0,0,-,2025-12-28 09:39:50
984062,マルハン亀有,2025-12-23,Lパチスロ かぐや様は告らせたい,612,-1700,1540,0,0,-,2025-12-28 09:39:50
984063,マルハン亀有,2025-12-23,Lパチスロ かぐや様は告らせたい,613,-1300,1708,0,0,-,2025-12-28 09:39:50
984064,マルハン亀有,2025-12-23,Lパチスロ かぐや様は告らせたい,614,-600,905,0,0,-,2025-12-28 09:39:50
984065,マルハン亀有,2025-12-23,Lパチスロ かぐや様は告らせたい,615,0,2572,0,0,-,2025-12-28 09:39:50
984066,マルハン亀有,2025-12-23,Lパチスロ かぐや様は告らせたい,616,-1600,1754,0,0,-,2025-12-28 09:39:50
984067,マルハン亀有,2025-12-23,Lパチスロ かぐや様は告らせたい,617,2800,2539,0,0,-,2025-12-28 09:39:50
984068,マルハン亀有,2025-12-23,Lパチスロ かぐや様は告らせたい,618,0,0,0,0,-,2025-12-28 09:39:50
984069,マルハン亀有,2025-12-23,Lパチスロ かぐや様は告らせたい,619,-2100,2003,0,0,-,2025-12-28 09:39:50
984070,マルハン亀有,2025-12-23,Lパチスロ かぐや様は告らせたい,620,500,2656,0,0,-,2025-12-28 09:39:50
984071,マルハン亀有,2025-12-23,Lパチスロ かぐや様は告らせたい,621,-1600,1970,0,0,-,2025-12-28 09:39:50
984072,マルハン亀有,2025-12-23,Lパチスロ かぐや様は告らせたい,622,-1800,2052,0,0,-,2025-12-28 09:39:50
984073,マルハン亀有,2025-12-23,スマスロモンキーターンV,623,5100,8211,67,16,1/99,2025-12-28 09:39:50
984074,マルハン亀有,2025-12-23,スマスロモンキーターンV,624,0,2261,12,6,1/126,2025-12-28 09:39:50
984075,マルハン亀有,2025-12-23,スマスロモンキーターンV,625,300,3933,34,10,1/89,2025-12-28 09:39:50
984076,マルハン亀有,2025-12-23,スマスロモンキーターンV,626,-1100,4132,31,9,1/103,2025-12-28 09:39:50
984077,マルハン亀有,2025-12-23,スマスロモンキーターンV,627,-900,4194,28,10,1/110,2025-12-28 09:39:50
984078,マルハン亀有,2025-12-23,スマスロモンキーターンV,628,-600,648,2,1,1/216,2025-12-28 09:39:50
984079,マルハン亀有,2025-12-23,スマスロモンキーターンV,629,-800,3513,18,7,1/141,2025-12-28 09:39:50
984080,マルハン亀有,2025-12-23,スマスロモンキーターンV,630,-1200,1496,6,2,1/187,2025-12-28 09:39:50
984081,マルハン亀有,2025-12-23,スマスロモンキーターンV,631,100,3462,25,9,1/102,2025-12-28 09:39:50
984082,マルハン亀有,2025-12-23,スマスロモンキーターンV,632,-600,2038,7,3,1/204,2025-12-28 09:39:50
984083,マルハン亀有,2025-12-23,スマスロモンキーターンV,633,-2000,2527,10,5,1/168,2025-12-28 09:39:50
984084,マルハン亀有,2025-12-23,スマスロモンキーターンV,634,-700,2778,15,6,1/132,2025-12-28 09:39:50
984085,マルハン亀有,2025-12-23,スマスロモンキーターンV,635,-900,1852,7,3,1/185,2025-12-28 09:39:50
984086,マルハン亀有,2025-12-23,スマスロモンキーターンV,636,2200,4890,44,6,1/98,2025-12-28 09:39:50
984087,マルハン亀有,2025-12-23,スマスロモンキーターンV,637,-400,816,8,2,1/82,2025-12-28 09:39:50
984088,マルハン亀有,2025-12-23,回胴黙示録カイジ 狂宴,638,7900,9720,0,0,-,2025-12-28 09:39:50
984089,マルハン亀有,2025-12-23,回胴黙示録カイジ 狂宴,639,2800,8454,0,0,-,2025-12-28 09:39:50
984090,マルハン亀有,2025-12-23,回胴黙示録カイジ 狂宴,640,6500,8891,0,0,-,2025-12-28 09:39:50
984091,マルハン亀有,2025-12-23,スマスロモンキーターンV,641,-600,897,8,2,1/90,2025-12-28 09:39:50
984092,マルハン亀有,2025-12-23,スマスロモンキーターンV,642,6900,7896,66,15,1/97,2025-12-28 09:39:50
984093,マルハン亀有,2025-12-23,スマスロモンキーターンV,643,-1200,8307,60,24,1/99,2025-12-28 09:39:50
984094,マルハン亀有,2025-12-23,スマスロモンキーターンV,644,400,8817,68,28,1/92,2025-12-28 09:39:50
984095,マルハン亀有,2025-12-23,スマスロモンキーターンV,645,-600,509,1,1,1/255,2025-12-28 09:39:50
984096,マルハン亀有,2025-12-23,スマスロモンキーターンV,646,-2900,5135,22,12,1/151,2025-12-28 09:39:50
984097,マルハン亀有,2025-12-23,スマスロモンキーターンV,647,-900,2272,15,6,1/108,2025-12-28 09:39:50
984098,マルハン亀有,2025-12-23,スマスロモンキーターンV,648,-1100,3804,19,9,1/136,2025-12-28 09:39:50
984099,マルハン亀有,2025-12-23,スマスロモンキーターンV,649,-1400,1803,6,4,1/180,2025-12-28 09:39:50
984100,マルハン亀有,2025-12-23,スマスロモンキーターンV,650,-2200,3497,14,7,1/167,2025-12-28 09:39:50
984101,マルハン亀有,2025-12-23,スマスロ 沖ドキ!DUO アンコール,651,-2300,4477,0,0,-,2025-12-28 09:39:50
984102,マルハン亀有,2025-12-23,スマスロ 沖ドキ!DUO アンコール,652,1800,6536,0,0,-,2025-12-28 09:39:50
984103,マルハン亀有,2025-12-23,スマスロ 沖ドキ!DUO アンコール,653,-1300,3052,0,0,-,2025-12-28 09:39:50
984104,マルハン亀有,2025-12-23,スマスロ 沖ドキ!DUO アンコール,654,-1500,3654,0,0,-,2025-12-28 09:39:50
984105,マルハン亀有,2025-12-23,スマスロ 沖ドキ!DUO アンコール,655,-2900,2806,0,0,-,2025-12-28 09:39:50
984106,マルハン亀有,2025-12-23,スマスロ 沖ドキ!DUO アンコール,656,-500,2830,0,0,-,2025-12-28 09:39:50
