id,store_name,日付,機種,台番,差枚,G数,BB,RB,合成,updated_at
764677,三ノ輪UNO,2025-06-11,L東京喰種,631,12280,8191,0,0,-,2025-12-26 09:18:13
764678,三ノ輪UNO,2025-06-11,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,796,8510,5807,0,0,-,2025-12-26 09:18:13
764679,三ノ輪UNO,2025-06-11,L東京喰種,639,8470,7941,0,0,-,2025-12-26 09:18:13
764680,三ノ輪UNO,2025-06-11,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,795,8120,5418,0,0,-,2025-12-26 09:18:13
764681,三ノ輪UNO,2025-06-11,Lパチスロからくりサーカス,704,7240,7446,0,0,-,2025-12-26 09:18:13
764682,三ノ輪UNO,2025-06-11,Lパチスロ かぐや様は告らせたい,678,7190,2780,0,0,-,2025-12-26 09:18:13
764683,三ノ輪UNO,2025-06-11,いざ！番長,846,5560,7478,0,0,-,2025-12-26 09:18:13
764684,三ノ輪UNO,2025-06-11,Lパチスロからくりサーカス,703,5210,8641,0,0,-,2025-12-26 09:18:13
764685,三ノ輪UNO,2025-06-11,L東京喰種,638,5050,8424,0,0,-,2025-12-26 09:18:13
764686,三ノ輪UNO,2025-06-11,L東京喰種,635,4820,5701,0,0,-,2025-12-26 09:18:13
764687,三ノ輪UNO,2025-06-11,Lパチスロからくりサーカス,696,4600,2413,0,0,-,2025-12-26 09:18:13
764688,三ノ輪UNO,2025-06-11,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,826,4300,5737,0,0,-,2025-12-26 09:18:13
764689,三ノ輪UNO,2025-06-11,スマスロ スーパーブラックジャック,824,4190,2253,0,0,-,2025-12-26 09:18:13
764690,三ノ輪UNO,2025-06-11,スマスロ ゴッドイーター リザレクション,717,3970,6076,0,0,-,2025-12-26 09:18:13
764691,三ノ輪UNO,2025-06-11,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,827,3840,4043,0,0,-,2025-12-26 09:18:13
764692,三ノ輪UNO,2025-06-11,沖ドキ!ゴージャス 25Φ,602,3760,5566,0,0,-,2025-12-26 09:18:13
764693,三ノ輪UNO,2025-06-11,スマスロモンキーターンV,651,3730,7016,0,0,-,2025-12-26 09:18:13
764694,三ノ輪UNO,2025-06-11,Lパチスロ かぐや様は告らせたい,667,3560,2093,0,0,-,2025-12-26 09:18:13
764695,三ノ輪UNO,2025-06-11,ウルトラミラクルジャグラー,572,3460,5790,0,0,-,2025-12-26 09:18:13
764696,三ノ輪UNO,2025-06-11,Lパチスロ ダンベル何キロ持てる？,771,3440,3325,0,0,-,2025-12-26 09:18:13
764697,三ノ輪UNO,2025-06-11,L ToLOVEるダークネス TRANCE ver.8.7,836,3360,5350,0,0,-,2025-12-26 09:18:13
764698,三ノ輪UNO,2025-06-11,スマスロモンキーターンV,641,3300,3735,0,0,-,2025-12-26 09:18:13
764699,三ノ輪UNO,2025-06-11,マイジャグラーV,509,3240,4795,26,27,1/90,2025-12-26 09:18:13
764700,三ノ輪UNO,2025-06-11,ウルトラミラクルジャグラー,569,3220,6207,0,0,-,2025-12-26 09:18:13
764701,三ノ輪UNO,2025-06-11,L戦国乙女４　戦乱に閃く炯眼の軍師,839,3210,4671,0,0,-,2025-12-26 09:18:13
764702,三ノ輪UNO,2025-06-11,スマスロ デビルメイクライ5 スタイリッシュトライブ,800,3170,8613,0,0,-,2025-12-26 09:18:13
764703,三ノ輪UNO,2025-06-11,いざ！番長,847,3130,6917,0,0,-,2025-12-26 09:18:13
764704,三ノ輪UNO,2025-06-11,スマスロ モンスターハンターライズ,755,3120,2521,0,0,-,2025-12-26 09:18:13
764705,三ノ輪UNO,2025-06-11,スマスロ 緑ドン VIVA!情熱南米編 REVIVAL,817,3060,5206,0,0,-,2025-12-26 09:18:13
764706,三ノ輪UNO,2025-06-11,スマスロモンキーターンV,657,2750,4938,0,0,-,2025-12-26 09:18:13
764707,三ノ輪UNO,2025-06-11,マイジャグラーV,521,2700,5276,30,17,1/112,2025-12-26 09:18:13
764708,三ノ輪UNO,2025-06-11,パチスロ　甲鉄城のカバネリ,606,2660,3683,0,0,-,2025-12-26 09:18:13
764709,三ノ輪UNO,2025-06-11,Lパチスロ かぐや様は告らせたい,670,2610,2620,0,0,-,2025-12-26 09:18:13
764710,三ノ輪UNO,2025-06-11,ウルトラミラクルジャグラー,562,2580,6110,0,0,-,2025-12-26 09:18:13
764711,三ノ輪UNO,2025-06-11,ゴーゴージャグラー３,549,2570,6789,35,26,1/111,2025-12-26 09:18:13
764712,三ノ輪UNO,2025-06-11,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,792,2550,5356,0,0,-,2025-12-26 09:18:13
764713,三ノ輪UNO,2025-06-11,マイジャグラーV,510,2520,6385,29,31,1/106,2025-12-26 09:18:13
764714,三ノ輪UNO,2025-06-11,スマスロモンキーターンV,644,2490,2238,0,0,-,2025-12-26 09:18:13
764715,三ノ輪UNO,2025-06-11,スマスロ ゴッドイーター リザレクション,716,2250,6742,0,0,-,2025-12-26 09:18:13
764716,三ノ輪UNO,2025-06-11,マイジャグラーV,536,2250,6918,38,14,1/133,2025-12-26 09:18:13
764717,三ノ輪UNO,2025-06-11,Lパチスロ かぐや様は告らせたい,686,2190,2437,0,0,-,2025-12-26 09:18:13
764718,三ノ輪UNO,2025-06-11,ゴーゴージャグラー３,559,2120,3337,22,10,1/104,2025-12-26 09:18:13
764719,三ノ輪UNO,2025-06-11,ファンキージャグラー２ＫＴ,578,1970,3865,23,12,1/110,2025-12-26 09:18:13
764720,三ノ輪UNO,2025-06-11,ウルトラミラクルジャグラー,567,1970,3970,0,0,-,2025-12-26 09:18:13
764721,三ノ輪UNO,2025-06-11,スマスロモンキーターンV,659,1950,2703,0,0,-,2025-12-26 09:18:13
764722,三ノ輪UNO,2025-06-11,A-SLOT+ ディスクアップ ULTRAREMIX,615,1910,4835,20,13,1/147,2025-12-26 09:18:13
764723,三ノ輪UNO,2025-06-11,L東京喰種,632,1810,5826,0,0,-,2025-12-26 09:18:13
764724,三ノ輪UNO,2025-06-11,ウルトラミラクルジャグラー,564,1810,4298,0,0,-,2025-12-26 09:18:13
764725,三ノ輪UNO,2025-06-11,マイジャグラーV,516,1780,8436,33,37,1/121,2025-12-26 09:18:13
764726,三ノ輪UNO,2025-06-11,マイジャグラーV,513,1780,7173,34,23,1/126,2025-12-26 09:18:13
764727,三ノ輪UNO,2025-06-11,スマスロ スーパーブラックジャック,821,1670,5376,0,0,-,2025-12-26 09:18:13
764728,三ノ輪UNO,2025-06-11,マイジャグラーV,501,1650,6978,29,26,1/127,2025-12-26 09:18:13
764729,三ノ輪UNO,2025-06-11,L麻雀物語,815,1640,4202,0,0,-,2025-12-26 09:18:13
764730,三ノ輪UNO,2025-06-11,スマスロモンキーターンV,647,1630,2211,0,0,-,2025-12-26 09:18:13
764731,三ノ輪UNO,2025-06-11,Lパチスロ かぐや様は告らせたい,683,1600,2524,0,0,-,2025-12-26 09:18:13
764732,三ノ輪UNO,2025-06-11,L東京喰種,637,1570,5753,0,0,-,2025-12-26 09:18:13
764733,三ノ輪UNO,2025-06-11,L ToLOVEるダークネス TRANCE ver.8.7,834,1520,5831,0,0,-,2025-12-26 09:18:13
764734,三ノ輪UNO,2025-06-11,マイジャグラーV,528,1500,3600,19,10,1/124,2025-12-26 09:18:13
764735,三ノ輪UNO,2025-06-11,スマスロ 緑ドン VIVA!情熱南米編 REVIVAL,818,1490,1826,0,0,-,2025-12-26 09:18:13
764736,三ノ輪UNO,2025-06-11,SアイムジャグラーＥＸ,587,1440,5919,28,17,1/132,2025-12-26 09:18:13
764737,三ノ輪UNO,2025-06-11,Lパチスロ かぐや様は告らせたい,677,1370,3202,0,0,-,2025-12-26 09:18:13
764738,三ノ輪UNO,2025-06-11,マイジャグラーV,518,1330,3433,19,6,1/137,2025-12-26 09:18:13
764739,三ノ輪UNO,2025-06-11,ファンキージャグラー２ＫＴ,573,1310,7425,31,23,1/138,2025-12-26 09:18:13
764740,三ノ輪UNO,2025-06-11,マイジャグラーV,515,1280,7936,29,30,1/135,2025-12-26 09:18:13
764741,三ノ輪UNO,2025-06-11,翔べ！ハーレムエース,619,1260,8150,0,0,-,2025-12-26 09:18:13
764742,三ノ輪UNO,2025-06-11,スマスロモンキーターンV,662,1140,3468,0,0,-,2025-12-26 09:18:13
764743,三ノ輪UNO,2025-06-11,ウルトラミラクルジャグラー,568,1110,5400,0,0,-,2025-12-26 09:18:13
764744,三ノ輪UNO,2025-06-11,SアイムジャグラーＥＸ,586,1100,5746,24,20,1/131,2025-12-26 09:18:13
764745,三ノ輪UNO,2025-06-11,スマスロ ゴッドイーター リザレクション,715,1090,1489,0,0,-,2025-12-26 09:18:13
764746,三ノ輪UNO,2025-06-11,L戦国乙女４　戦乱に閃く炯眼の軍師,837,1090,5268,0,0,-,2025-12-26 09:18:13
764747,三ノ輪UNO,2025-06-11,沖ドキ!ゴージャス 25Φ,601,1080,5744,0,0,-,2025-12-26 09:18:13
764748,三ノ輪UNO,2025-06-11,吉宗,786,1070,7986,0,0,-,2025-12-26 09:18:13
764749,三ノ輪UNO,2025-06-11,スマスロモンキーターンV,642,1040,1038,0,0,-,2025-12-26 09:18:13
764750,三ノ輪UNO,2025-06-11,ファンキージャグラー２ＫＴ,577,1020,4050,19,13,1/127,2025-12-26 09:18:13
764751,三ノ輪UNO,2025-06-11,ゴーゴージャグラー３,558,980,3206,17,11,1/115,2025-12-26 09:18:13
764752,三ノ輪UNO,2025-06-11,マイジャグラーV,512,940,6533,23,27,1/131,2025-12-26 09:18:13
764753,三ノ輪UNO,2025-06-11,吉宗,788,840,7411,0,0,-,2025-12-26 09:18:13
764754,三ノ輪UNO,2025-06-11,マイジャグラーV,531,830,5761,25,15,1/144,2025-12-26 09:18:13
764755,三ノ輪UNO,2025-06-11,スマスロ モンスターハンターライズ,748,820,494,0,0,-,2025-12-26 09:18:13
764756,三ノ輪UNO,2025-06-11,Lスマスロ北斗の拳,730,810,1642,20,4,1/68,2025-12-26 09:18:13
764757,三ノ輪UNO,2025-06-11,Lスマスロ北斗の拳,812,790,7381,63,20,1/89,2025-12-26 09:18:13
764758,三ノ輪UNO,2025-06-11,ミスタージャグラー,579,750,3252,0,0,-,2025-12-26 09:18:13
764759,三ノ輪UNO,2025-06-11,ウルトラミラクルジャグラー,565,680,2755,0,0,-,2025-12-26 09:18:13
764760,三ノ輪UNO,2025-06-11,クランキークレスト,610,680,3476,0,0,-,2025-12-26 09:18:13
764761,三ノ輪UNO,2025-06-11,Lスマスロ北斗の拳,728,670,7366,63,20,1/89,2025-12-26 09:18:13
764762,三ノ輪UNO,2025-06-11,Lパチスロ かぐや様は告らせたい,669,670,2260,0,0,-,2025-12-26 09:18:13
764763,三ノ輪UNO,2025-06-11,L東京喰種,630,660,4292,0,0,-,2025-12-26 09:18:13
764764,三ノ輪UNO,2025-06-11,スマスロ モンスターハンターライズ,743,650,6293,0,0,-,2025-12-26 09:18:13
764765,三ノ輪UNO,2025-06-11,Lスマスロ北斗の拳,806,650,650,9,2,1/59,2025-12-26 09:18:13
764766,三ノ輪UNO,2025-06-11,スマスロ スーパーブラックジャック,822,650,2089,0,0,-,2025-12-26 09:18:13
764767,三ノ輪UNO,2025-06-11,ジャグラーガールズSS,592,640,8543,0,0,-,2025-12-26 09:18:13
764768,三ノ輪UNO,2025-06-11,いざ！番長,844,640,6851,0,0,-,2025-12-26 09:18:13
764769,三ノ輪UNO,2025-06-11,ゴーゴージャグラー３,557,630,2453,13,5,1/136,2025-12-26 09:18:13
