id,store_name,日付,機種,台番,差枚,G数,BB,RB,合成,updated_at
759412,三ノ輪UNO,2025-05-27,スマスロ スーパーブラックジャック,822,13640,8420,0,0,-,2025-12-26 09:18:12
759413,三ノ輪UNO,2025-05-27,スマスロモンキーターンV,652,10440,9629,0,0,-,2025-12-26 09:18:12
759414,三ノ輪UNO,2025-05-27,Lゴジラ,626,8190,4104,0,0,-,2025-12-26 09:18:12
759415,三ノ輪UNO,2025-05-27,L麻雀物語,816,5810,5195,0,0,-,2025-12-26 09:18:12
759416,三ノ輪UNO,2025-05-27,Lパチスロ かぐや様は告らせたい,688,5620,2739,0,0,-,2025-12-26 09:18:12
759417,三ノ輪UNO,2025-05-27,マイジャグラーV,512,5010,8183,47,32,1/104,2025-12-26 09:18:12
759418,三ノ輪UNO,2025-05-27,L東京喰種,640,4830,5762,0,0,-,2025-12-26 09:18:12
759419,三ノ輪UNO,2025-05-27,L東京喰種,635,4800,7066,0,0,-,2025-12-26 09:18:12
759420,三ノ輪UNO,2025-05-27,スマスロ バイオハザード5,765,4660,7030,0,0,-,2025-12-26 09:18:12
759421,三ノ輪UNO,2025-05-27,パチスロ　甲鉄城のカバネリ,608,4510,9349,0,0,-,2025-12-26 09:18:12
759422,三ノ輪UNO,2025-05-27,Lパチスロからくりサーカス,692,4460,1629,0,0,-,2025-12-26 09:18:12
759423,三ノ輪UNO,2025-05-27,スマスロモンキーターンV,659,4250,5901,0,0,-,2025-12-26 09:18:12
759424,三ノ輪UNO,2025-05-27,沖ドキ!ゴージャス 25Φ,600,4240,7749,0,0,-,2025-12-26 09:18:12
759425,三ノ輪UNO,2025-05-27,スマスロ スーパーブラックジャック,823,4020,6668,0,0,-,2025-12-26 09:18:12
759426,三ノ輪UNO,2025-05-27,スマスロモンキーターンV,664,3900,4047,0,0,-,2025-12-26 09:18:12
759427,三ノ輪UNO,2025-05-27,Lスマスロ北斗の拳,737,3880,7642,79,26,1/73,2025-12-26 09:18:12
759428,三ノ輪UNO,2025-05-27,Lスマスロ北斗の拳,812,3790,7631,85,11,1/79,2025-12-26 09:18:12
