id,store_name,日付,機種,台番,差枚,G数,BB,RB,合成,updated_at
811009,三ノ輪UNO,2025-10-21,L主役は銭形5,814,18120,9755,0,0,-,2025-12-26 09:18:15
811010,三ノ輪UNO,2025-10-21,吉宗,786,12220,8509,0,0,-,2025-12-26 09:18:15
811011,三ノ輪UNO,2025-10-21,Lパチスロ かぐや様は告らせたい,681,8610,6157,0,0,-,2025-12-26 09:18:15
811012,三ノ輪UNO,2025-10-21,L ToLOVEるダークネス TRANCE ver.8.7,835,8420,6518,0,0,-,2025-12-26 09:18:15
811013,三ノ輪UNO,2025-10-21,L東京喰種,631,7870,6148,0,0,-,2025-12-26 09:18:15
811014,三ノ輪UNO,2025-10-21,Lパチスロ革命機ヴァルヴレイヴ,777,7580,4782,0,0,-,2025-12-26 09:18:15
811015,三ノ輪UNO,2025-10-21,スマスロ モンスターハンターライズ,750,7350,4381,0,0,-,2025-12-26 09:18:15
811016,三ノ輪UNO,2025-10-21,Lアズールレーン THE ANIMATION,773,7250,6461,0,0,-,2025-12-26 09:18:15
811017,三ノ輪UNO,2025-10-21,Lスマスロ北斗の拳,733,6840,3573,72,4,1/47,2025-12-26 09:18:15
811018,三ノ輪UNO,2025-10-21,スマスロ 東京リベンジャーズ,809,6820,7701,0,0,-,2025-12-26 09:18:15
811019,三ノ輪UNO,2025-10-21,Lアズールレーン THE ANIMATION,771,5290,7516,0,0,-,2025-12-26 09:18:15
811020,三ノ輪UNO,2025-10-21,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,837,5030,7538,0,0,-,2025-12-26 09:18:15
811021,三ノ輪UNO,2025-10-21,Lパチスロからくりサーカス,697,4930,7967,0,0,-,2025-12-26 09:18:15
811022,三ノ輪UNO,2025-10-21,Lパチスロ かぐや様は告らせたい,669,4860,4867,0,0,-,2025-12-26 09:18:15
811023,三ノ輪UNO,2025-10-21,Lパチスロ かぐや様は告らせたい,668,4820,6276,0,0,-,2025-12-26 09:18:15
811024,三ノ輪UNO,2025-10-21,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,841,4750,7020,0,0,-,2025-12-26 09:18:15
811025,三ノ輪UNO,2025-10-21,スマスロ モンスターハンターライズ,752,4740,4854,0,0,-,2025-12-26 09:18:15
811026,三ノ輪UNO,2025-10-21,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,617,4720,3668,0,0,-,2025-12-26 09:18:15
811027,三ノ輪UNO,2025-10-21,L東京喰種,629,4540,8915,0,0,-,2025-12-26 09:18:15
811028,三ノ輪UNO,2025-10-21,Lルパン三世 大航海者の秘宝,613,4400,2712,0,0,-,2025-12-26 09:18:15
811029,三ノ輪UNO,2025-10-21,Lスーパービンゴネオ,612,4130,4295,0,0,-,2025-12-26 09:18:15
811030,三ノ輪UNO,2025-10-21,Lパチスロからくりサーカス,709,4130,5470,0,0,-,2025-12-26 09:18:15
